%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5
1620841420422460664,657,1620841420421432079,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.361098813487,-0.87642647376,2.05533438939,0.389514344506,-1.20564538238,-0.145187901634,0.0,0.0,0.0,0.0,0.0,0.0,1101.450684,4486.399414,-1407.518799,196.000565,-77.434364,-404.417999
1620841420555355507,658,1620841420554922999,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.361325444491,-0.876382194757,2.05519123748,0.389783788436,-1.2055850638,-0.145319621633,0.0,0.0,0.0,0.0,0.0,0.0,1116.827637,4655.838379,-1591.855103,205.176071,-135.69014,-399.041962
1620841420684482246,659,1620841420683541924,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.361544588031,-0.876332470327,2.05505808631,0.390030490726,-1.20551022409,-0.145462110313,0.0,0.0,0.0,0.0,0.0,0.0,1066.062744,4385.725098,-1577.088867,212.279694,-79.136223,-379.820801
1620841420821065131,660,1620841420820090252,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.361762841454,-0.876290914037,2.05489149464,0.39027933977,-1.2054395208,-0.145605716004,0.0,0.0,0.0,0.0,0.0,0.0,1102.503906,4375.118164,-1465.425537,217.370605,-112.32238,-371.057098
1620841420946171455,661,1620841420945106762,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.361987849302,-0.876259620284,2.05475900669,0.390526810005,-1.20537506579,-0.145720785561,0.0,0.0,0.0,0.0,0.0,0.0,1094.148438,4387.25293,-1198.668579,199.966751,-211.880844,-375.107544
1620841421067592120,662,1620841421066582594,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.362188317819,-0.876219617337,2.05464409422,0.390768956986,-1.20532061152,-0.145833359298,0.0,0.0,0.0,0.0,0.0,0.0,1143.36853,4458.53418,-1780.05188,176.998398,-129.275467,-376.396332
1620841421197083410,663,1620841421196059872,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.362393236927,-0.876174797282,2.05450521837,0.390994820044,-1.20527027622,-0.145942756536,0.0,0.0,0.0,0.0,0.0,0.0,1143.228149,4472.916504,-1672.441895,196.474152,-174.178238,-387.553436
1620841421324697073,664,1620841421324072047,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.362609256328,-0.876132333421,2.05436152541,0.39121902504,-1.20521941733,-0.146054056182,0.0,0.0,0.0,0.0,0.0,0.0,957.511475,4445.141113,-1700.237183,238.385468,-111.798729,-392.045746
1620841421449906344,665,1620841421449120296,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.362833129712,-0.876096240013,2.05421160163,0.391473668578,-1.20515815627,-0.146163226527,0.0,0.0,0.0,0.0,0.0,0.0,920.789429,4417.005859,-1980.022949,182.858887,-136.541077,-407.106018
1620841421576150560,666,1620841421575077036,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.363034401081,-0.876062153732,2.05407590228,0.391721103906,-1.20510195667,-0.146277615406,0.0,0.0,0.0,0.0,0.0,0.0,1097.72937,4456.466797,-1908.797729,167.882095,-96.023849,-411.487854
1620841421703408933,667,1620841421702842106,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.363251485133,-0.876022936184,2.05392597849,0.391971977532,-1.20504669954,-0.146399369575,0.0,0.0,0.0,0.0,0.0,0.0,1055.390137,4442.354492,-1529.798462,170.605148,-69.12146,-426.805878
1620841421838152997,668,1620841421837410199,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.363474817464,-0.875976126453,2.0537932113,0.392202936952,-1.20498838809,-0.146531735345,0.0,0.0,0.0,0.0,0.0,0.0,1050.966675,4609.366211,-1856.199219,223.823059,-59.499443,-424.964783
