%time,time,field.X,field.Y,field.Z,field.A,field.B,field.C,%time,field.Vx,field.Vy,field.Vz,field.Speed
1.63888834697075E+018,3.13196416,1199.55822754,-1929.94396973,1230.29797363,0.00769999995828,-0.520799994469,179.276702881,1.63888834697076E+018,14.6359796524,0.0755730420351,0.0251910146326,14.6361961365
1.63888834697465E+018,3.13586304,1199.61621094,-1929.94384766,1230.29772949,0.00769999995828,-0.520699977875,179.276702881,1.63888834697465E+018,14.2546367645,0.0491539202631,-0.0737308785319,14.2549123764
1.63888834697861E+018,3.139827968,1199.6751709,-1929.94421387,1230.29760742,0.0077999997884,-0.520699977875,179.276702881,1.63888834697862E+018,15.1067657471,-0.102418750525,-0.0256046876311,15.107134819
1.63888834698269E+018,3.14390272,1199.73461914,-1929.94433594,1230.29772949,0.0077999997884,-0.520600020885,179.276702881,1.63888834698269E+018,14.8750171661,-0.025042116642,0.025042116642,14.8750591278
1.63888834698665E+018,3.147863808,1199.79516602,-1929.94433594,1230.29797363,0.0077999997884,-0.520500004292,179.276702881,1.63888834698667E+018,14.9076137543,0,0.0738000720739,14.9077968597
1.6388883469906E+018,3.15181696,1199.85522461,-1929.9440918,1230.29785156,0.0077999997884,-0.520500004292,179.276702881,1.63888834699063E+018,14.9077806473,0.0496926009655,-0.0248463004827,14.9078836441
1.63888834699466E+018,3.15587968,1199.91442871,-1929.94445801,1230.29785156,0.0077999997884,-0.520399987698,179.276702881,1.63888834699468E+018,15.0687456131,-0.101815849543,0,15.0690898895
1.63888834699859E+018,3.159811328,1199.97302246,-1929.94494629,1230.2980957,0.0077999997884,-0.520299971104,179.276596069,1.63888834699866E+018,14.5152196884,-0.0990799963474,0.0495399981737,14.5156421661
1.63888834700262E+018,3.163839744,1200.03125,-1929.94543457,1230.29785156,0.00769999995828,-0.520299971104,179.276596069,1.63888834700265E+018,14.7759943008,-0.126723796129,-0.0506895147264,14.7766246796
1.63888834700669E+018,3.16790528,1200.09033203,-1929.94519043,1230.29772949,0.0077999997884,-0.52009999752,179.276596069,1.63888834700673E+018,14.795165062,0.0501531027257,-0.0501531027257,14.7953357697
1.63888834701065E+018,3.171864064,1200.15039062,-1929.94494629,1230.29772949,0.0077999997884,-0.52009999752,179.276596069,1.63888834701067E+018,14.7638320923,0.0736963301897,0,14.7640161514
1.63888834701462E+018,3.175832832,1200.21179199,-1929.94458008,1230.29797363,0.00789999961853,-0.52009999752,179.276596069,1.63888834701462E+018,15.4255924225,0.0753693431616,0.0753693431616,15.4259605408
1.63888834701875E+018,3.179965696,1200.27355957,-1929.94421387,1230.29846191,0.00800000037998,-0.519999980927,179.276596069,1.63888834701876E+018,15.6271772385,0.101146779954,0.126433476806,15.6280155182
1.6388883470227E+018,3.18391808,1200.33496094,-1929.94360352,1230.29858398,0.00820000004023,-0.519999980927,179.276596069,1.6388883470227E+018,14.8999223709,0.145601853728,0.0242669750005,14.9006538391
1.6388883470266E+018,3.187812864,1200.39465332,-1929.94250488,1230.29821777,0.00829999987036,-0.519900023937,179.276596069,1.63888834702662E+018,15.1573820114,0.27928173542,-0.101556994021,15.1602945328
1.6388883470307E+018,3.191919616,1200.45239258,-1929.94226074,1230.29797363,0.00839999970049,-0.519900023937,179.276596069,1.6388883470307E+018,14.6398487091,0.0507447086275,-0.0507447086275,14.6400251389
1.63888834703459E+018,3.195810304,1200.51159668,-1929.94250488,1230.29870605,0.00850000046194,-0.519800007343,179.276596069,1.63888834703462E+018,14.4622745514,-0.0488590374589,0.171006634831,14.4633684158
1.63888834703856E+018,3.199778048,1200.57092285,-1929.94238281,1230.29919434,0.00850000046194,-0.519800007343,179.276596069,1.63888834703858E+018,15.0923681259,0.02545087412,0.127254366875,15.0929260254
1.63888834704265E+018,3.203870976,1200.63085938,-1929.94177246,1230.2989502,0.00870000012219,-0.519699990749,179.276596069,1.63888834704268E+018,15.2123699188,0.152123704553,-0.050707899034,15.2132148743
1.63888834704661E+018,3.207830272,1200.69238281,-1929.9407959,1230.29882812,0.00889999978244,-0.519699990749,179.276596069,1.63888834704664E+018,14.9553394318,0.24317625165,-0.0486352518201,14.9573955536
1.63888834705071E+018,3.211925504,1200.75390625,-1929.9395752,1230.29858398,0.00899999961257,-0.519599974155,179.276596069,1.63888834705071E+018,15.4971284866,0.302382975817,-0.0503971651196,15.5001602173
1.63888834705472E+018,3.215935232,1200.81518555,-1929.93920898,1230.29870605,0.00910000037402,-0.519599974155,179.276596069,1.63888834705474E+018,15.3792819977,0.100354202092,0.0250885505229,15.3796300888
1.63888834705876E+018,3.219981824,1200.87451172,-1929.93908691,1230.29821777,0.00910000037402,-0.519500017166,179.276596069,1.63888834705886E+018,14.6040878296,0.0246274676174,-0.12313733995,14.6046285629
1.6388883470626E+018,3.223819008,1200.93261719,-1929.9395752,1230.29821777,0.00910000037402,-0.519500017166,179.276596069,1.63888834706261E+018,14.5851726532,-0.125517830253,0,14.5857124329
1.63888834706665E+018,3.227866624,1200.99108887,-1929.93969727,1230.29821777,0.00889999978244,-0.519400000572,179.276596069,1.63888834706668E+018,14.9404363632,-0.0255392063409,0,14.9404582977
1.63888834707059E+018,3.23181184,1201.05004883,-1929.94018555,1230.29772949,0.00879999995232,-0.519400000572,179.276596069,1.63888834707061E+018,14.4945144653,-0.123043417931,-0.123043417931,14.4955587387
1.63888834707457E+018,3.235792128,1201.11108398,-1929.94104004,1230.29797363,0.00860000029206,-0.519299983978,179.276596069,1.63888834707459E+018,15.3917102814,-0.201528117061,0.0755730420351,15.3932151794
1.63888834707879E+018,3.240004096,1201.17089844,-1929.94152832,1230.29797363,0.00850000046194,-0.519299983978,179.276596069,1.6388883470788E+018,14.9698228836,-0.125165745616,0,14.9703454971
1.63888834708268E+018,3.243892224,1201.23010254,-1929.94226074,1230.296875,0.00820000004023,-0.519200026989,179.276596069,1.63888834708269E+018,14.4186048508,-0.194846019149,-0.267913281918,14.4224100113
1.63888834708659E+018,3.24781184,1201.28967285,-1929.9432373,1230.29736328,0.00800000037998,-0.519200026989,179.276596069,1.6388883470866E+018,15.1255836487,-0.228406459093,0.126892477274,15.1278400421
1.63888834709067E+018,3.251890432,1201.34851074,-1929.94482422,1230.29724121,0.0077999997884,-0.519200026989,179.276596069,1.63888834709069E+018,14.8847293854,-0.405026644468,-0.0506283305585,14.8903245926
1.63888834709471E+018,3.2559232,1201.40710449,-1929.94580078,1230.29711914,0.00749999983236,-0.519200026989,179.276596069,1.63888834709474E+018,14.3382463455,-0.244679972529,-0.0244679972529,14.3403549194
1.63888834709865E+018,3.259869696,1201.46569824,-1929.94689941,1230.29736328,0.00730000017211,-0.519200026989,179.276596069,1.63888834709868E+018,14.7592754364,-0.277051240206,0.0755594298244,14.7620687485
1.63888834710267E+018,3.263888896,1201.52453613,-1929.94726562,1230.296875,0.00710000004619,-0.519200026989,179.276702881,1.63888834710269E+018,14.8247823715,-0.100848861039,-0.126061066985,14.8256607056
1.63888834710664E+018,3.26785792,1201.58435059,-1929.94799805,1230.296875,0.00689999992028,-0.519100010395,179.276596069,1.63888834710665E+018,14.9041233063,-0.174171730876,0,14.9051408768
1.63888834711069E+018,3.27190784,1201.64440918,-1929.94787598,1230.29638672,0.00689999992028,-0.519100010395,179.276702881,1.63888834711076E+018,15.0702581406,0.0251170974225,-0.125585481524,15.0708026886
1.63888834711475E+018,3.275969024,1201.70483398,-1929.94824219,1230.29614258,0.00680000009015,-0.519100010395,179.276702881,1.63888834711477E+018,15.0714473724,-0.0748581811786,-0.0748581811786,15.0718193054
1.63888834711862E+018,3.279841536,1201.76489258,-1929.94812012,1230.29602051,0.00680000009015,-0.518999993801,179.276702881,1.63888834711864E+018,14.4905538559,0.024110738188,-0.024110738188,14.4905939102
1.63888834712261E+018,3.283822848,1201.82385254,-1929.94787598,1230.2956543,0.00680000009015,-0.518999993801,179.276702881,1.63888834712262E+018,15.3256912231,0.0519514940679,-0.0779272466898,15.3259773254
1.63888834712667E+018,3.287883008,1201.88256836,-1929.9473877,1230.29553223,0.00689999992028,-0.518899977207,179.276702881,1.63888834712667E+018,14.6716909409,0.124971814454,-0.0499887242913,14.6723079681
1.63888834713073E+018,3.291943424,1201.94006348,-1929.94726562,1230.29492188,0.00689999992028,-0.518899977207,179.276702881,1.63888834713074E+018,14.2393856049,0.0247641503811,-0.148584902287,14.2401828766
1.63888834713469E+018,3.295905536,1201.99938965,-1929.94628906,1230.29370117,0.00700000021607,-0.518800020218,179.276794434,1.6388883471347E+018,14.6539936066,0.247116237879,-0.296539485455,14.6590766907
1.63888834713874E+018,3.2999552,1202.05957031,-1929.94616699,1230.29370117,0.00700000021607,-0.518700003624,179.276794434,1.63888834713876E+018,15.3158502579,0.0254416111857,0,15.3158712387
1.63888834714267E+018,3.303890688,1202.11999512,-1929.94543457,1230.29382324,0.00719999987632,-0.518700003624,179.276794434,1.6388883471427E+018,14.8558006287,0.196765571833,0.0245956964791,14.8571233749
1.63888834714676E+018,3.307980544,1202.18029785,-1929.94445801,1230.29296875,0.00730000017211,-0.51859998703,179.276794434,1.63888834714679E+018,15.3041591644,0.228420287371,-0.203040257096,15.3072099686
1.63888834715071E+018,3.31193088,1202.23742676,-1929.9440918,1230.29162598,0.00730000017211,-0.518499970436,179.276794434,1.63888834715073E+018,14.3823423386,0.100751958787,-0.35263183713,14.3870172501
1.6388883471547E+018,3.31591296,1202.29577637,-1929.94396973,1230.29162598,0.00730000017211,-0.518499970436,179.276794434,1.6388883471547E+018,14.4222421646,0.0246956199408,0,14.4222631454
1.6388883471586E+018,3.319819008,1202.35253906,-1929.94433594,1230.29052734,0.00719999987632,-0.518400013447,179.276794434,1.63888834715863E+018,14.1104211807,-0.0746583119035,-0.27374714613,14.1132736206
1.63888834716259E+018,3.323812096,1202.41003418,-1929.94433594,1230.29003906,0.00710000004619,-0.518400013447,179.276901245,1.63888834716261E+018,14.688621521,0,-0.127727150917,14.6891775131
1.63888834716659E+018,3.327808768,1202.47009277,-1929.94458008,1230.29016113,0.00710000004619,-0.518400013447,179.276901245,1.63888834716662E+018,14.8867692947,-0.0743099972606,0.0495399981737,14.8870372772
1.63888834717065E+018,3.33186816,1202.53125,-1929.94433594,1230.28918457,0.00700000021607,-0.518299996853,179.276901245,1.63888834717068E+018,15.5344591141,0.0761493071914,-0.253831028938,15.5367193222
1.63888834717482E+018,3.3360384,1202.59289551,-1929.9440918,1230.28808594,0.00689999992028,-0.518299996853,179.276992798,1.63888834717488E+018,15.3271121979,0.0497633516788,-0.273698419333,15.3296365738
1.63888834717865E+018,3.339862272,1202.65429688,-1929.94421387,1230.28833008,0.00689999992028,-0.518199980259,179.276992798,1.63888834717865E+018,15.0093402863,-0.0244451798499,0.0488903596997,15.0094404221
1.63888834718265E+018,3.343865344,1202.71374512,-1929.94445801,1230.28735352,0.00669999979436,-0.518199980259,179.276992798,1.63888834718267E+018,15.162902832,-0.0765803158283,-0.229740947485,15.1648368835
1.63888834718666E+018,3.34787712,1202.77319336,-1929.9453125,1230.28735352,0.00659999996424,-0.51810002327,179.276992798,1.63888834718668E+018,14.878739357,-0.200050264597,0,14.8800840378
1.63888834719066E+018,3.351872768,1202.83288574,-1929.9453125,1230.28674316,0.00650000013411,-0.51810002327,179.277099609,1.63888834719065E+018,14.7632770538,0,-0.173103749752,14.764292717
1.63888834719467E+018,3.355889664,1202.89294434,-1929.94567871,1230.28588867,0.00639999983832,-0.51810002327,179.277099609,1.63888834719467E+018,15.1264190674,-0.100842796266,-0.201685592532,15.1281003952
1.63888834719872E+018,3.359934464,1202.95373535,-1929.94604492,1230.2857666,0.0063000000082,-0.518000006676,179.277099609,1.63888834719875E+018,15.1893310547,-0.0749473571777,-0.0249824523926,15.1895370483
1.63888834720269E+018,3.36390272,1203.015625,-1929.9453125,1230.28466797,0.0063000000082,-0.518000006676,179.277099609,1.63888834720275E+018,15.3271989822,0.173328578472,-0.272373467684,15.3305988312
1.63888834720664E+018,3.367860736,1203.07727051,-1929.9453125,1230.2845459,0.0063000000082,-0.518000006676,179.277099609,1.63888834720668E+018,15.5550012589,0,-0.050421398133,15.5550832748
1.63888834721061E+018,3.37182464,1203.13867188,-1929.94506836,1230.28491211,0.0063000000082,-0.518000006676,179.277099609,1.63888834721064E+018,15.4366884232,0.0502823702991,0.100564740598,15.4370975494
1.63888834721467E+018,3.375885056,1203.19812012,-1929.94470215,1230.28430176,0.0063000000082,-0.517899990082,179.277099609,1.6388883472147E+018,14.799908638,0.0996626839042,-0.149494022131,14.8009986877
1.63888834721874E+018,3.37995776,1203.25842285,-1929.94433594,1230.2833252,0.00639999983832,-0.517899990082,179.277206421,1.63888834721876E+018,14.9983119965,0.0994912907481,-0.248728215694,15.0007038116
1.63888834722284E+018,3.38406144,1203.31848145,-1929.94384766,1230.28320312,0.00650000013411,-0.517899990082,179.277206421,1.63888834722284E+018,15.0512104034,0.125218048692,-0.0250436104834,15.0517520905
1.63888834722662E+018,3.387837696,1203.37854004,-1929.94311523,1230.28320312,0.00659999996424,-0.517899990082,179.277206421,1.63888834722664E+018,14.7315015793,0.171867519617,0,14.732503891
1.63888834723063E+018,3.391844096,1203.43933105,-1929.94189453,1230.28222656,0.00669999979436,-0.517899990082,179.277297974,1.63888834723063E+018,15.5686006546,0.307275027037,-0.256062507629,15.5737380981
1.63888834723465E+018,3.395864064,1203.50012207,-1929.94116211,1230.28161621,0.00680000009015,-0.517899990082,179.277297974,1.63888834723467E+018,15.292257309,0.176062166691,-0.150910437107,15.2940149307
1.63888834723864E+018,3.399852288,1203.56018066,-1929.94030762,1230.28125,0.00700000021607,-0.517899990082,179.277297974,1.63888834723864E+018,14.852560997,0.222417727113,-0.0741392374039,14.8544111252
1.63888834724265E+018,3.403871488,1203.62121582,-1929.93933105,1230.28137207,0.00710000004619,-0.517899990082,179.277297974,1.63888834724272E+018,15.2720432281,0.250361382961,0.0250361375511,15.2741155624
1.63888834724669E+018,3.407911936,1203.68139648,-1929.93786621,1230.28100586,0.00740000000224,-0.517799973488,179.277297974,1.63888834724673E+018,15.03764534,0.349712669849,-0.0999179109931,15.0420427322
1.63888834725068E+018,3.41189504,1203.74084473,-1929.93688965,1230.28015137,0.00749999983236,-0.517799973488,179.277404785,1.63888834725071E+018,14.608130455,0.245928108692,-0.196742489934,14.6115245819
1.6388883472547E+018,3.415916544,1203.79968262,-1929.93591309,1230.27978516,0.00769999995828,-0.517799973488,179.277404785,1.6388883472547E+018,14.9217510223,0.253340423107,-0.101336166263,14.9242448807
1.6388883472587E+018,3.419918336,1203.86010742,-1929.93457031,1230.27868652,0.00789999961853,-0.517799973488,179.277404785,1.63888834725871E+018,15.120923996,0.325450360775,-0.275381058455,15.1269330978
1.63888834726271E+018,3.423929088,1203.92138672,-1929.93334961,1230.27868652,0.00810000021011,-0.517799973488,179.277404785,1.63888834726273E+018,15.2452316284,0.323308348656,0,15.2486600876
1.63888834726685E+018,3.428063488,1203.9822998,-1929.93225098,1230.2779541,0.00829999987036,-0.517799973488,179.277496338,1.63888834726687E+018,14.982293129,0.246014669538,-0.172210261226,14.9853019714
1.63888834727073E+018,3.431949568,1204.04272461,-1929.93103027,1230.27758789,0.00850000046194,-0.517799973488,179.277496338,1.63888834727075E+018,15.4983463287,0.333573669195,-0.102638050914,15.5022754669
1.63888834727468E+018,3.435894016,1204.10205078,-1929.93017578,1230.27783203,0.00850000046194,-0.517799973488,179.277496338,1.63888834727469E+018,14.5187444687,0.195538654923,0.0488846637309,14.5201435089
1.6388883472786E+018,3.439818496,1204.16027832,-1929.92956543,1230.27685547,0.00870000012219,-0.517700016499,179.277496338,1.63888834727863E+018,14.8801279068,0.153403371572,-0.23010507226,14.8826971054
1.63888834728263E+018,3.443851264,1204.21960449,-1929.92858887,1230.27612305,0.00870000012219,-0.517700016499,179.277603149,1.63888834728265E+018,14.9105110168,0.251441985369,-0.201153606176,14.9139871597
1.63888834728666E+018,3.447877888,1204.27819824,-1929.92822266,1230.27624512,0.00879999995232,-0.517700016499,179.277603149,1.63888834728668E+018,14.5427026749,0.0992675945163,0.0248168986291,14.5430622101
1.63888834729067E+018,3.45188224,1204.33825684,-1929.92797852,1230.2755127,0.00889999978244,-0.517700016499,179.277603149,1.63888834729071E+018,15.0260887146,0.0500036254525,-0.175012677908,15.0271911621
1.63888834729478E+018,3.455998464,1204.39892578,-1929.9276123,1230.2755127,0.00889999978244,-0.517700016499,179.277603149,1.63888834729481E+018,15.2182264328,0.100450344384,0,15.2185583115
1.63888834729862E+018,3.459839744,1204.45959473,-1929.92675781,1230.27502441,0.00899999961257,-0.517700016499,179.277603149,1.63888834729865E+018,14.9602918625,0.197170242667,-0.12323140353,14.9620990753
1.63888834730264E+018,3.463854848,1204.51989746,-1929.92614746,1230.2746582,0.00910000037402,-0.517700016499,179.277603149,1.63888834730265E+018,15.3357105255,0.178026482463,-0.0762970671058,15.336933136
1.63888834730668E+018,3.467894016,1204.5793457,-1929.92590332,1230.27490234,0.00910000037402,-0.517700016499,179.277603149,1.6388883473067E+018,14.7893657684,0.0497958436608,0.0497958436608,14.7895336151
1.63888834731067E+018,3.471888128,1204.63842773,-1929.92602539,1230.27380371,0.00899999961257,-0.517700016499,179.277694702,1.63888834731068E+018,14.5985488892,-0.0247014369816,-0.271715819836,14.6010990143
1.63888834731459E+018,3.47580544,1204.69616699,-1929.92651367,1230.27368164,0.00889999978244,-0.517700016499,179.277694702,1.63888834731459E+018,14.5228996277,-0.125630617142,-0.0251261238009,14.5234651566
1.63888834731866E+018,3.47988096,1204.75610352,-1929.92626953,1230.2734375,0.00889999978244,-0.517700016499,179.277694702,1.63888834731867E+018,15.2543296814,0.0509326532483,-0.0763989835978,15.2546062469
1.63888834732263E+018,3.483846912,1204.81640625,-1929.92651367,1230.27319336,0.00879999995232,-0.517700016499,179.277694702,1.63888834732264E+018,14.8704452515,-0.0493215434253,-0.0493215434253,14.8706083298
1.63888834732686E+018,3.488075008,1204.87670898,-1929.9263916,1230.27270508,0.00870000012219,-0.517700016499,179.277694702,1.63888834732687E+018,15.1828870773,0.0251789167523,-0.125894591212,15.183429718
1.63888834733071E+018,3.491931136,1204.93774414,-1929.92614746,1230.27270508,0.00879999995232,-0.517700016499,179.277694702,1.63888834733073E+018,15.1868314743,0.0746893361211,0,15.1870145798
1.63888834733466E+018,3.495873024,1204.99816895,-1929.92614746,1230.27246094,0.00879999995232,-0.517700016499,179.277694702,1.63888834733468E+018,14.9955911636,0,-0.0495722033083,14.9956731796
1.63888834733862E+018,3.49983616,1205.0567627,-1929.92578125,1230.27233887,0.00879999995232,-0.517700016499,179.277801514,1.63888834733862E+018,14.7159748077,0.0753377526999,-0.0502251721919,14.7162532806
1.63888834734268E+018,3.503899392,1205.11621094,-1929.92541504,1230.27185059,0.00879999995232,-0.517700016499,179.277801514,1.6388883473427E+018,15.0766506195,0.101526267827,-0.101526267827,15.077334404
1.63888834734667E+018,3.507884544,1205.17443848,-1929.9251709,1230.27124023,0.00879999995232,-0.517599999905,179.277801514,1.63888834734668E+018,14.3155345917,0.0491942763329,-0.172179967165,14.3166542053
1.63888834735071E+018,3.511930624,1205.2355957,-1929.92419434,1230.27148438,0.00899999961257,-0.517599999905,179.277801514,1.63888834735073E+018,15.341345787,0.250675588846,0.0752026811242,15.3435783386
1.63888834735474E+018,3.515953664,1205.296875,-1929.92346191,1230.27148438,0.00910000037402,-0.517700016499,179.277801514,1.63888834735477E+018,15.3884868622,0.175724968314,0,15.3894901276
1.63888834735863E+018,3.519846144,1205.35864258,-1929.92248535,1230.27087402,0.00930000003427,-0.517599999905,179.277801514,1.63888834735865E+018,15.1453475952,0.245467543602,-0.147280529141,15.1480531693
1.63888834736267E+018,3.523882752,1205.41931152,-1929.92163086,1230.27111816,0.0093999998644,-0.517599999905,179.277801514,1.63888834736271E+018,15.5297212601,0.230259463191,0.051168769598,15.5315122604
1.63888834736675E+018,3.52796672,1205.47973633,-1929.92089844,1230.27111816,0.00960000045598,-0.517599999905,179.277801514,1.63888834736677E+018,15.0116119385,0.173975631595,0,15.0126199722
1.63888834737093E+018,3.532146944,1205.53930664,-1929.9206543,1230.27099609,0.0097000002861,-0.517599999905,179.277801514,1.63888834737094E+018,14.7489833832,0.0494932308793,-0.0247466154397,14.7490873337
1.6388883473747E+018,3.53592064,1205.59851074,-1929.92041016,1230.27075195,0.0097000002861,-0.517599999905,179.277801514,1.63888834737478E+018,14.902340889,0.0755186155438,-0.0503457449377,14.9026165009
1.63888834737868E+018,3.539900416,1205.65979004,-1929.91992188,1230.27062988,0.00980000011623,-0.517599999905,179.277801514,1.6388883473787E+018,15.4226398468,0.125796407461,-0.0503185652196,15.4232349396
1.63888834738276E+018,3.543975424,1205.72058105,-1929.91931152,1230.2701416,0.00989999994636,-0.517599999905,179.277801514,1.63888834738278E+018,14.9594459534,0.147626116872,-0.123021766543,14.9606809616
1.63888834738688E+018,3.548100864,1205.78173828,-1929.91882324,1230.27038574,0.00999999977648,-0.517599999905,179.277801514,1.63888834738694E+018,15.1228590012,0.123754985631,0.0742529928684,15.123547554
1.63888834739068E+018,3.551896832,1205.84301758,-1929.91882324,1230.27075195,0.00999999977648,-0.517599999905,179.277801514,1.63888834739071E+018,15.6927995682,0,0.102399997413,15.6931343079
1.6388883473946E+018,3.555820544,1205.90393066,-1929.91882324,1230.27038574,0.00999999977648,-0.517599999905,179.277801514,1.63888834739461E+018,15.1063404083,0,-0.0992206260562,15.1066665649
1.63888834739859E+018,3.559804672,1205.96362305,-1929.91894531,1230.27050781,0.00999999977648,-0.517599999905,179.277801514,1.63888834739864E+018,15.0670890808,-0.0252380054444,0.0252380054444,15.0671310425
1.63888834740269E+018,3.56390656,1206.02233887,-1929.91906738,1230.27038574,0.00989999994636,-0.517499983311,179.277801514,1.63888834740271E+018,14.8630027771,-0.0506405569613,-0.0253202784806,14.8631105423
1.63888834740672E+018,3.567934208,1206.07983398,-1929.92004395,1230.27038574,0.00980000011623,-0.517499983311,179.277801514,1.63888834740676E+018,14.1300964355,-0.221166715026,0,14.1318264008
1.63888834741066E+018,3.57187712,1206.1394043,-1929.9206543,1230.27001953,0.0097000002861,-0.517499983311,179.277801514,1.63888834741068E+018,14.756819725,-0.173318341374,-0.099039055407,14.7581691742
1.6388883474147E+018,3.57591552,1206.19921875,-1929.92102051,1230.27038574,0.00949999969453,-0.517499983311,179.277801514,1.63888834741471E+018,15.2140836716,-0.0763248354197,0.101766444743,15.2146148682
1.63888834741872E+018,3.57993472,1206.26000977,-1929.92089844,1230.27026367,0.00949999969453,-0.517499983311,179.277801514,1.63888834741874E+018,14.9218072891,0.0245424453169,-0.0245424453169,14.9218473434
1.63888834742264E+018,3.583852544,1206.32067871,-1929.92138672,1230.27026367,0.00949999969453,-0.517499983311,179.277801514,1.63888834742266E+018,15.1697702408,-0.124956920743,0,15.1702852249
1.63888834742674E+018,3.58795776,1206.38146973,-1929.92175293,1230.27038574,0.0093999998644,-0.517499983311,179.277801514,1.63888834742676E+018,15.4469490051,-0.101624667645,0.0254061669111,15.4473047256
1.63888834743059E+018,3.59181056,1206.44018555,-1929.92175293,1230.27062988,0.00930000003427,-0.517499983311,179.277801514,1.63888834743059E+018,14.2885293961,0,0.0486832335591,14.2886123657
1.63888834743461E+018,3.595827968,1206.49951172,-1929.92285156,1230.27087402,0.00920000020415,-0.517499983311,179.277801514,1.63888834743463E+018,15.3836116791,-0.285362094641,0.0778260231018,15.3864545822
1.63888834743871E+018,3.59992704,1206.55712891,-1929.92346191,1230.27038574,0.00899999961257,-0.517499983311,179.277801514,1.63888834743874E+018,14.2121248245,-0.148042961955,-0.123369142413,14.2134313583
1.63888834744282E+018,3.604036864,1206.61633301,-1929.92419434,1230.27062988,0.00889999978244,-0.517499983311,179.277801514,1.63888834744289E+018,14.5948858261,-0.172574669123,0.0493070483208,14.5959892273
1.63888834744984E+018,3.61105408,1206.67578125,-1929.92456055,1230.2701416,0.00879999995232,-0.517499983311,179.277801514,1.6388883474499E+018,14.7120847702,-0.0989047661424,-0.123630963266,14.7129364014
1.63888834745075E+018,3.611968768,1206.73522949,-1929.92480469,1230.27038574,0.00870000012219,-0.517499983311,179.277801514,1.63888834745081E+018,8.55715847015,-0.0288119800389,0.043217971921,8.55731582642
1.6388883474547E+018,3.615919872,1206.79577637,-1929.92480469,1230.27062988,0.00870000012219,-0.517499983311,179.277801514,1.63888834745472E+018,60.1739654541,0,0.198593944311,60.1742897034
1.63888834745864E+018,3.619858688,1206.85522461,-1929.9251709,1230.27087402,0.00870000012219,-0.517499983311,179.277801514,1.63888834745868E+018,15.0447864532,-0.101311691105,0.0759837701917,15.0453186035
1.63888834746268E+018,3.623892224,1206.91345215,-1929.9251709,1230.27038574,0.00870000012219,-0.517499983311,179.277801514,1.6388883474627E+018,14.6126403809,0,-0.125322818756,14.6131772995
1.63888834746665E+018,3.627863296,1206.9720459,-1929.92529297,1230.27087402,0.00870000012219,-0.517499983311,179.277801514,1.63888834746666E+018,14.4793338776,-0.0247509982437,0.123754985631,14.479883194
1.63888834747093E+018,3.632151296,1207.03125,-1929.92553711,1230.27075195,0.00870000012219,-0.517499983311,179.277801514,1.63888834747094E+018,15.0140180588,-0.050637498498,-0.025318749249,15.0141248703
1.63888834747478E+018,3.635996416,1207.09094238,-1929.92578125,1230.27111816,0.00870000012219,-0.517499983311,179.277694702,1.63888834747488E+018,14.8930902481,-0.0749652162194,0.0749652162194,14.8934679031
1.63888834747869E+018,3.639911424,1207.15100098,-1929.92492676,1230.27087402,0.00879999995232,-0.517499983311,179.277801514,1.63888834747871E+018,14.7664270401,0.221127852798,-0.049139522016,14.768163681
1.63888834748265E+018,3.643868928,1207.21130371,-1929.92492676,1230.27124023,0.00889999978244,-0.517499983311,179.277694702,1.63888834748275E+018,15.2130241394,0,0.0756866857409,15.2132129669
1.63888834748679E+018,3.648004096,1207.27148438,-1929.92443848,1230.27111816,0.00899999961257,-0.517499983311,179.277801514,1.6388883474868E+018,15.1668128967,0.125970199704,-0.025194041431,15.1673564911
1.63888834749063E+018,3.651851264,1207.33178711,-1929.92419434,1230.27148438,0.00899999961257,-0.517499983311,179.277801514,1.63888834749066E+018,14.879193306,0.0493505597115,0.0987011194229,14.8796024323
1.6388883474946E+018,3.655812352,1207.39099121,-1929.92431641,1230.2713623,0.00899999961257,-0.517499983311,179.277694702,1.63888834749463E+018,15.0249786377,-0.025380032137,-0.025380032137,15.025021553
1.63888834749874E+018,3.659956992,1207.44934082,-1929.92468262,1230.27160645,0.00899999961257,-0.517499983311,179.277694702,1.63888834749875E+018,14.6275005341,-0.10036020726,0.0501801036298,14.6279306412
1.63888834750264E+018,3.6638528,1207.50952148,-1929.92529297,1230.27258301,0.00899999961257,-0.517499983311,179.277694702,1.63888834750264E+018,14.6562051773,-0.146075129509,0.243458554149,14.6589546204
1.63888834750662E+018,3.667833088,1207.56958008,-1929.9251709,1230.27148438,0.00889999978244,-0.517499983311,179.277694702,1.63888834750664E+018,15.3499984741,0.0255407616496,-0.280948400497,15.3525905609
1.63888834751323E+018,3.674444032,1207.63000488,-1929.92553711,1230.27172852,0.00879999995232,-0.517499983311,179.277694702,1.63888834751324E+018,15.0920982361,-0.0749607533216,0.049973834306,15.0923671722
1.6388883475146E+018,3.67581952,1207.69140625,-1929.92529297,1230.27233887,0.00879999995232,-0.517499983311,179.277694702,1.63888834751463E+018,15.0602493286,0.0490561872721,0.147168561816,15.0610485077
1.63888834751867E+018,3.679889664,1207.75244141,-1929.92590332,1230.27197266,0.00870000012219,-0.517499983311,179.277801514,1.63888834751869E+018,15.5467300415,-0.152918666601,-0.0764593333006,15.5476703644
