%time,field.header.seq,field.header.stamp,field.header.frame_id,field.major_axis,field.minor_axis,field.orientation,field.x,field.y,field.minor_axis_average
1603440255980745387,8780,1603440255965813888,,169.816665649,110.372550964,0.767421841621,399.21762085,255.803100586,107.277114868
1603440256012890188,8781,1603440255998009824,,171.323242188,111.299247742,0.704998672009,402.360321045,254.840545654,107.122940063
1603440256047575663,8782,1603440256032797673,,171.169265747,111.167991638,0.604383766651,405.369812012,252.6456604,107.308998108
1603440256073409616,8783,1603440256059863167,,172.408416748,109.981262207,0.544415354729,406.126190186,251.133850098,107.564712524
1603440256111564992,8784,1603440256098084878,,171.737854004,107.8175354,0.514929234982,408.911102295,250.135803223,107.77545929
1603440256148120201,8785,1603440256134120855,,173.360824585,107.385925293,0.4230042696,409.794464111,247.065139771,108.287155151
1603440256183219510,8786,1603440256166058973,,174.197570801,106.875366211,0.359431266785,409.604370117,245.793899536,108.656112671
1603440256204883210,8787,1603440256191976867,,174.719390869,106.757575989,0.241458833218,411.288146973,241.764694214,108.883758545
1603440256241548613,8788,1603440256227938101,,175.642211914,104.810455322,0.129764661193,413.104675293,238.35244751,108.630912781
1603440256283043677,8789,1603440256265938262,,175.56060791,104.518486023,0.0809533074498,413.967895508,236.860229492,108.098640442
1603440256315063734,8790,1603440256298401104,,177.393615723,101.27973938,0.000625976012088,413.840484619,234.575469971,107.189361572
1603440256348328614,8791,1603440256333809354,,178.442565918,100.138710022,-0.0844584256411,411.34765625,231.435470581,106.073303223
1603440256376145175,8792,1603440256361383291,,178.002685547,99.5072937012,-0.100989595056,410.566070557,231.165618896,104.907234192
1603440256407046506,8793,1603440256392223669,,178.689361572,102.532157898,-0.155120074749,411.600860596,229.471664429,104.162322998
1603440256443363003,8794,1603440256428173440,,180.476119995,102.254135132,-0.17130304873,412.058898926,228.849502563,103.605987549
1603440256476844956,8795,1603440256461344564,,182.885742188,101.922119141,-0.162979334593,412.395050049,228.436676025,103.05960083
1603440256512848203,8796,1603440256498099531,,182.716918945,105.08065033,-0.171500384808,414.644775391,229.107971191,102.880134583
1603440256579561056,8797,1603440256565594653,,171.926895142,104.216506958,-0.241583332419,408.233551025,229.445907593,102.626022339
1603440256612302026,8798,1603440256597943989,,150.958267212,96.2598190308,-0.59046626091,394.631561279,229.226760864,101.770965576
1603440256645306847,8799,1603440256628438473,,162.797561646,100.685317993,-0.621740460396,399.414520264,225.032104492,101.387641907
