# .PCD v0.7 - Point Cloud Data file format
VERSION 0.7
FIELDS x y z
SIZE 4 4 4
TYPE F F F
COUNT 1 1 1
WIDTH 516
HEIGHT 1
VIEWPOINT 0 0 0 1 0 0 0
POINTS 516
DATA ascii
-0.035935212 0.015406357 0.034927003
-0.042298995 0.016759899 0.0343384
-0.041035432 0.016962498 0.03453983
-0.038920071 0.017094465 0.034460288
-0.037110321 0.016851706 0.034839939
-0.03558702 0.017092492 0.034754731
-0.04100325 0.018392749 0.034114003
-0.038765334 0.018467002 0.034234889
-0.037201501 0.018450374 0.034447748
-0.035021156 0.018536501 0.034368996
-0.028974209 0.049078345 0.022380222
-0.043504387 0.0072010956 0.037473287
-0.041900001 0.0078440001 0.037367001
-0.039312501 0.0078237997 0.037729401
-0.044135332 0.0084983325 0.036323331
-0.043001924 0.0089505361 0.037134022
-0.041176401 0.009117933 0.037588801
-0.038965389 0.0090572694 0.037557196
-0.04273371 0.010927035 0.036571469
-0.041019678 0.011055973 0.037277516
-0.038737651 0.011019435 0.037444305
-0.037936401 0.0117964 0.036938
-0.042790834 0.012653832 0.036206331
-0.041161995 0.012753741 0.036734775
-0.038820319 0.012740837 0.036873195
-0.037603501 0.012993862 0.036713727
-0.040634252 0.01446225 0.03612325
-0.038813997 0.014874626 0.036206748
-0.037357889 0.014456611 0.036300555
-0.023179553 0.069672614 0.013361332
-0.045471832 0.0011840555 0.039547663
-0.045022458 0.003024606 0.038848508
-0.043638453 0.0034839092 0.039303821
-0.041444 0.0035162498 0.039865002
-0.044209335 0.0043417779 0.038641885
-0.043242123 0.0051676678 0.039278723
-0.041109022 0.0052349088 0.039535727
-0.042973343 0.0067566303 0.038642924
-0.040858544 0.0067930622 0.038866285
-0.039749123 0.0072966875 0.038328566
-0.040855519 0.0087901307 0.038494263
-0.039330333 0.0091860006 0.03816117
-0.046445668 -0.0049453336 0.041745335
-0.045175835 -0.0044811671 0.041881997
-0.046463542 -0.0027986923 0.040849771
-0.045579504 -0.002966318 0.041400816
-0.046223499 -0.00113525 0.040585749
-0.045291081 -0.00090813515 0.041177191
-0.043453999 -0.00020719999 0.041694801
-0.044639807 0.00089370256 0.040784735
-0.043228645 0.0010783696 0.041644976
-0.044240892 0.0023196666 0.040519554
-0.041827336 0.0037803336 0.040517446
-0.041640751 0.0043237503 0.040391877
-0.023788605 0.075009055 0.012503121
-0.046718713 -0.0088299569 0.043412216
-0.046515524 -0.0071972711 0.043131296
-0.045815956 -0.0064716674 0.043391287
-0.046244338 -0.0054268893 0.042368449
-0.045443986 -0.0049524736 0.043252472
-0.044906694 -0.0029684615 0.042951897
-0.043812938 -0.0005679375 0.042264562
-0.019084778 0.076467671 0.012161556
-0.048007 -0.0126155 0.045162
-0.047851998 -0.012407668 0.044983584
-0.047320437 -0.010982982 0.044529658
-0.046677198 -0.0090480391 0.044174381
-0.046290569 -0.0071867621 0.044129714
-0.021917176 0.068989456 0.01452188
-0.028915999 0.053525001 0.01991
-0.015530001 0.06630075 0.016161334
-0.019207001 0.066170998 0.016122
-0.022694286 0.064600356 0.016345
-0.021741275 0.049392212 0.021748131
-0.027729001 0.049064938 0.021725938
-0.030057389 0.05293538 0.020444959
-0.024955317 0.048868209 0.021698894
-0.02502225 0.046592943 0.022518549
-0.028504305 0.045970231 0.022938481
-0.030026432 0.045002345 0.023151573
-0.027330799 0.05183059 0.020977367
-0.037738182 0.038863111 0.024991423
-0.029958682 0.042667538 0.024347659
-0.032922532 0.041022032 0.024827564
-0.036082387 0.031294212 0.028936144
