# .PCD v0.7 - Point Cloud Data file format
VERSION 0.7
FIELDS x y z
SIZE 4 4 4
TYPE F F F
COUNT 1 1 1
WIDTH 24178
HEIGHT 1
VIEWPOINT 0 0 0 1 0 0 0
POINTS 24178
DATA ascii
-0.18447 0.003827 0.073700003
-0.18467 0.003602 0.073940001
-0.18478701 0.0033839999 0.074054003
-0.184784 0.003175 0.073987998
-0.184873 0.0029589999 0.074061997
-0.184875 0.002749 0.074001998
-0.185064 0.0025259999 0.074225999
-0.185067 0.0023159999 0.074167997
-0.185265 0.0020940001 0.074405998
-0.18528201 0.001883 0.074371003
-0.18538401 0.001667 0.074463002
-0.185579 0.0014449999 0.074695997
-0.18558 0.001235 0.074635997
-0.18567599 0.00102 0.074718997
-0.18578599 0.00080400001 0.074823998
-0.18587799 0.000589 0.074901
-0.185986 0.000374 0.075002998
-0.18607201 0.000159 0.075071
-0.18608101 -5.0999999e-05 0.075023003
-0.18757901 -0.0034680001 0.076310001
-0.18757901 -0.0036780001 0.076249003
-0.187672 -0.0038900001 0.076327004
-0.18786199 -0.0041049998 0.076554999
-0.187869 -0.004315 0.076503001
-0.18787301 -0.0045250002 0.076448999
-0.18806399 -0.004739 0.076678
-0.188071 -0.0049490002 0.076626003
-0.18826599 -0.005163 0.076862
-0.18837699 -0.0053739999 0.076968998
-0.18847901 -0.0055860002 0.077063002
-0.18857799 -0.0057970001 0.077152997
-0.18866301 -0.0060080001 0.077220999
-0.18866099 -0.0062179998 0.077156
-0.188665 -0.0064280001 0.077100001
-0.18885501 -0.0066399998 0.077327996
-0.188961 -0.00685 0.077428997
-0.189051 -0.007061 0.077504002
-0.189155 -0.0072710002 0.077601001
-0.189248 -0.0074820002 0.077680998
-0.18935899 -0.0076919999 0.07779
-0.18945 -0.0079020001 0.077866003
-0.189555 -0.0081110001 0.077965997
-0.189648 -0.0083210003 0.078046001
-0.189753 -0.0085300002 0.078144997
-0.189842 -0.0087400004 0.078220002
-0.18985599 -0.0089499997 0.078179002
-0.190053 -0.0091580003 0.078419
-0.19005799 -0.0093679996 0.078365996
-0.19024201 -0.0095760003 0.078585997
-0.19025099 -0.0097859995 0.078537002
-0.190438 -0.009993 0.078762002
-0.19044399 -0.010203 0.078711003
-0.19054399 -0.010411 0.078801997
-0.190631 -0.010619 0.078873001
-0.190639 -0.010829 0.078823999
-0.190824 -0.011035 0.079046004
-0.190938 -0.011243 0.079158999
-0.191035 -0.01145 0.079246998
-0.19122 -0.011655 0.079469003
-0.19122501 -0.011865 0.079415001
-0.191231 -0.012075 0.079364002
-0.191412 -0.012279 0.079579003
-0.191414 -0.012489 0.079521999
-0.191508 -0.012696 0.079604998
-0.19161101 -0.012903 0.079700999
-0.19170401 -0.01311 0.079782002
-0.19180501 -0.013316 0.079875
-0.1919 -0.013522 0.079960003
-0.192003 -0.013728 0.080057003
-0.192009 -0.013938 0.080006003
-0.192194 -0.01414 0.080228001
-0.192201 -0.01435 0.080177002
-0.192386 -0.014551 0.080401003
-0.19238999 -0.014761 0.080346003
-0.19257601 -0.014962 0.080569997
-0.19259299 -0.015171 0.080535002
