%time,field.header.seq,field.header.stamp,time,field.major_axis,field.minor_axis,field.orientation,field.x,field.y,,field.header.stamp,time,field.value,,field.header.stamp,time,field.speed,field.vx,field.vy,field.vz
1.59161404040438E+018,925,1.59161404036912E+018,19.45755904,0,0,0,0,0,,1.59161404036912E+018,19.457561344,2.20000004768,,1.59161405701616E+018,36.113427456,0.0226000007242,-0.00159999995958,-0.0225799996406,0
1.59161404044341E+018,926,1.59161404040818E+018,19.496621824,0,0,0,0,0,,1.59161404040818E+018,19.496624128,2.20000004768,,1.59161405707635E+018,36.173615872,0.0206000003964,-0.00142999994569,-0.0205400008708,-1.00E-05
1.59161404046152E+018,927,1.59161404044267E+018,19.531106304,0,0,0,0,0,,1.59161404044267E+018,19.531108608,2.20000004768,,1.59161405713116E+018,36.228425216,0.0177999995649,-0.00101000000723,-0.0177900008857,2.00E-05
1.59161404049239E+018,928,1.59161404046901E+018,19.557442816,70.1339569092,66.3045196533,0.234247520566,388.204803467,270.027099609,,1.59161404046901E+018,19.55744512,2.20000004768,,1.59161405719119E+018,36.288457472,0.0143999997526,-0.000330000009853,-0.0143999997526,0
1.59161404053292E+018,929,1.5916140405034E+018,19.591833856,57.0938987732,52.3411750793,0.38321185112,380.780517578,262.679748535,,1.5916140405034E+018,19.59183616,2.20000004768,,1.59161405725091E+018,36.348178944,0.0109999999404,2.00E-05,-0.0110499998555,-4.00E-05
1.5916140405627E+018,930,1.59161404053325E+018,19.62168704,64.7601852417,49.9775085449,0.525618672371,379.30291748,258.003204346,,1.59161404053325E+018,19.621689344,2.20000004768,,1.59161405731219E+018,36.409449984,0.00650000013411,0.000289999996312,-0.00651999982074,2.00E-05
1.59161404060571E+018,931,1.59161404056371E+018,19.652142592,83.8850402832,50.2469215393,0.334840029478,379.19342041,256.26272583,,1.59161404056371E+018,19.652144896,2.20000004768,,1.59161405736449E+018,36.461753088,0.00200000009499,0.000690000015311,-0.00182999996468,-2.00E-05
1.59161404061961E+018,932,1.59161404060102E+018,19.689458944,80.9901351929,50.0753326416,0.389764815569,378.558135986,258.657623291,,1.59161404060102E+018,19.689461248,2.20000004768,,1.59161405741704E+018,36.514307072,0.00219999998808,0.000939999998081,0.00200999993831,1.00E-05
1.59161404066259E+018,933,1.59161404063973E+018,19.728171008,84.6598434448,51.6102294922,0.692506313324,379.697357178,259.4375,,1.59161404063973E+018,19.728173312,2.20000004768,,1.59161405747049E+018,36.567751168,0.00730000017211,0.00130999996327,0.0071600000374,1.00E-05
1.59161404068972E+018,934,1.59161404066876E+018,19.757199872,89.1024856567,63.0559158325,0.499319404364,379.613677979,257.695526123,,1.59161404066876E+018,19.757202176,2.20000004768,,1.59161405752557E+018,36.62283008,0.0122999995947,0.00170000002254,0.0121900001541,-1.00E-05
1.59161404072414E+018,935,1.59161404070747E+018,19.795907072,86.9414520264,74.8752059937,0.474188625813,377.425354004,260.820343018,,1.59161404070747E+018,19.795909376,2.20000004768,,1.59161405758259E+018,36.679849984,0.0163000002503,0.00193000002764,0.0161700006574,1.00E-05
1.59161404076612E+018,936,1.59161404073973E+018,19.828167168,96.9379043579,63.8485298157,0.490168899298,378.066802979,258.087280273,,1.59161404073973E+018,19.828169472,2.20000004768,,1.59161405763681E+018,36.734078208,0.0188999995589,0.00212000007741,0.0187500007451,0
1.59161404078771E+018,937,1.59161404077E+018,19.858434048,92.267364502,65.6317062378,0.461550593376,375.45602417,261.840454102,,1.59161404077E+018,19.858436352,2.20000004768,,1.59161405769168E+018,36.788948992,0.0205000005662,0.00197999994271,0.0204499997199,0
1.5916140408278E+018,938,1.59161404079767E+018,19.886109184,92.718788147,61.2675628662,0.286536157131,377.498718262,259.712768555,,1.59161404079767E+018,19.886111488,2.20000004768,,1.59161405774635E+018,36.843616768,0.0220999997109,0.00162999995518,0.0220199991018,2.00E-05
1.59161404086382E+018,939,1.59161404084094E+018,19.929381888,93.2323379517,61.865447998,0.283304959536,377.207305908,260.353881836,,1.59161404084094E+018,19.929384192,2.20000004768,,1.59161405780664E+018,36.903907072,0.0233999993652,0.00162999995518,0.0233200006187,4.00E-05
1.59161404090872E+018,940,1.59161404087699E+018,19.965431296,99.5890045166,66.3256225586,0.234965115786,374.882415771,262.468383789,,1.59161404087699E+018,19.9654336,2.20000004768,,1.59161405785877E+018,36.956036864,0.0234999991953,0.00167999998666,0.0234799999744,-1.00E-05
1.59161404093309E+018,941,1.59161404090747E+018,19.995903744,98.5866546631,69.0416946411,0.275467664003,372.431091309,261.499755859,,1.59161404090747E+018,19.995906048,2.20000004768,,1.59161405791184E+018,37.009102336,0.0234999991953,0.00161999999546,0.023409999907,1.00E-05
1.59161404097519E+018,942,1.5916140409368E+018,20.0252352,101.217102051,68.6353149414,0.24703335762,372.6640625,261.755889893,,1.5916140409368E+018,20.025237504,2.20000004768,,1.59161405797916E+018,37.076422144,0.0233999993652,0.00164000003133,0.0233600009233,-1.00E-05
1.59161404099641E+018,943,1.59161404097092E+018,20.05935744,93.9640426636,74.0420227051,0.384428232908,375.18637085,259.914245605,,1.59161404097092E+018,20.059359744,2.20000004768,,1.59161405803121E+018,37.128474112,0.0232999995351,0.00167000002693,0.0232299994677,-3.00E-05
1.59161404102716E+018,944,1.59161404100385E+018,20.092283392,95.2740325928,70.1302108765,0.298239141703,375.117523193,259.214355469,,1.59161404100385E+018,20.092285696,2.20000004768,,1.59161405808426E+018,37.181520896,0.0232999995351,0.00161999999546,0.023199999705,-1.00E-05
1.59161404106102E+018,945,1.59161404103552E+018,20.123962624,93.9699020386,76.1629104614,0.223107784986,374.709594727,261.451721191,,1.59161404103552E+018,20.123964928,2.20000004768,,1.59161405818609E+018,37.283357184,0.0232999995351,0.00161999999546,0.0232299994677,1.00E-05
1.59161404110376E+018,946,1.59161404107036E+018,20.158794496,96.8800888062,65.9284057617,0.376334637403,373.469512939,260.313873291,,1.59161404107036E+018,20.1587968,2.20000004768,,1.5916140582386E+018,37.335858944,0.0228000003844,0.00153999996837,0.0227000005543,3.00E-05
1.59161404114025E+018,947,1.59161404111546E+018,20.203895296,87.270072937,65.8779525757,0.52953094244,377.491149902,260.277130127,,1.59161404111546E+018,20.2038976,2.20000004768,,1.59161405829416E+018,37.391423744,0.0209999997169,0.00155000004452,0.0209599994123,-2.00E-05
1.59161404116013E+018,948,1.59161404113955E+018,20.227988992,71.856880188,62.6546287537,0.484688133001,381.471923828,263.155548096,,1.59161404113955E+018,20.227991296,2.20000004768,,1.59161405837623E+018,37.47348992,0.0193000007421,0.00200000009499,0.0191500000656,4.00E-05
1.59161404118406E+018,949,1.59161404116598E+018,20.254416896,75.2669067383,64.3723144531,0.605154633522,381.773254395,261.778198242,,1.59161404116598E+018,20.2544192,2.20000004768,,1.59161405842935E+018,37.526614016,0.0175999999046,0.00216999999247,0.0174800008535,-1.00E-05
1.59161404121858E+018,950,1.59161404119944E+018,20.287876096,77.5260543823,61.769859314,0.345841288567,382.011199951,259.897827148,,1.59161404119944E+018,20.2878784,2.20000004768,,1.59161405848321E+018,37.580470784,0.0152000002563,0.00203999993391,0.0150399999693,0
1.59161404126511E+018,951,1.59161404123337E+018,20.321811968,87.8529968262,66.1075668335,0.226950198412,377.912139893,261.6043396,,1.59161404123337E+018,20.321814272,2.20000004768,,1.5916140585349E+018,37.63216896,0.0115999998525,0.00187000003643,0.0114900004119,4.00E-05
1.59161404128674E+018,952,1.59161404126444E+018,20.352881152,81.7518157959,71.4323272705,0.596602261066,379.640075684,261.992584229,,1.59161404126444E+018,20.352883456,2.20000004768,,1.59161405858999E+018,37.687257088,0.00700000021607,0.00158000004012,0.00681999977678,1.00E-05
1.59161404131753E+018,953,1.59161404129741E+018,20.385845504,93.8681106567,63.0609207153,0.218150317669,379.192932129,261.646728516,,1.59161404129741E+018,20.385847808,2.20000004768,,1.59161405864407E+018,37.741334272,0.00300000002608,0.00124999997206,0.00270000007004,0
1.59161404135136E+018,954,1.59161404132946E+018,20.417896448,94.3199157715,63.8251037598,0.257251769304,378.226104736,261.190551758,,1.59161404132946E+018,20.417898752,2.20000004768,,1.59161405869635E+018,37.79361792,0.00170000002254,0.000959999975748,-0.00142999994569,-2.00E-05
1.59161404139186E+018,955,1.59161404136628E+018,20.454720256,95.7673797607,64.5808792114,0.0653189495206,374.371246338,262.072174072,,1.59161404136628E+018,20.45472256,2.20000004768,,1.59161405875155E+018,37.848817152,0.00810000021011,0.000530000019353,-0.00805999990553,-1.00E-05
1.59161404142706E+018,956,1.59161404140889E+018,20.497325824,94.2062988281,69.6495666504,0.0766666829586,374.528045654,262.346343994,,1.59161404140889E+018,20.497328128,2.20000004768,,1.59161405880372E+018,37.900982272,0.0119000002742,0.000289999996312,-0.0118699995801,-4.00E-05
1.59161404146748E+018,957,1.59161404143274E+018,20.521175296,96.6798706055,68.9915313721,0.257918357849,373.694885254,261.213043213,,1.59161404143274E+018,20.5211776,2.20000004768,,1.59161405885693E+018,37.954194944,0.0144999995828,-6.00E-05,-0.0145199997351,1.00E-05
1.59161404150712E+018,958,1.59161404146475E+018,20.553184256,93.4492797852,68.1997299194,0.149745151401,373.878082275,261.509368896,,1.59161404146475E+018,20.55318656,2.20000004768,,1.59161405891005E+018,38.007312896,0.0190999992192,-0.0010000000475,-0.0190299991518,-7.00E-05
1.59161404152875E+018,959,1.59161404150763E+018,20.59607168,98.32371521,63.323764801,0.162797570229,375.179534912,259.2734375,,1.59161404150763E+018,20.596073984,2.20000004768,,1.59161405896714E+018,38.064408064,0.0218000002205,-0.00150000001304,-0.021740000695,-2.00E-05
1.59161404155668E+018,960,1.59161404153972E+018,20.6281536,82.1051330566,44.7565002441,0.205367267132,366.350250244,261.397277832,,1.59161404153972E+018,20.628155904,2.20000004768,,1.59161405902E+018,38.11726592,0.0234999991953,-0.00173999997787,-0.0234799999744,1.00E-05
1.59161404162109E+018,961,1.59161404157507E+018,20.663510016,0,0,0,0,0,,1.59161404157507E+018,20.66351232,2.20000004768,,1.59161405907253E+018,38.169790976,0.0241000000387,-0.00185000000056,-0.0240400005132,-5.00E-05
1.59161404165759E+018,962,1.59161404160886E+018,20.697293056,0,0,0,0,0,,1.59161404160886E+018,20.69729536,2.20000004768,,1.59161405913003E+018,38.227297024,0.0237000007182,-0.00188999995589,-0.0236300006509,2.00E-05
1.59161404171265E+018,963,1.59161404164785E+018,20.73628544,0,0,0,0,0,,1.59161404164785E+018,20.736287744,2.20000004768,,1.59161405918823E+018,38.285494272,0.0234999991953,-0.00182999996468,-0.023429999128,1.00E-05
1.59161404174298E+018,964,1.59161404166531E+018,20.75375104,0,0,0,0,0,,1.59161404166531E+018,20.753753344,2.20000004768,,1.59161405924839E+018,38.345653248,0.0234999991953,-0.00179000000935,-0.023429999128,3.00E-05
1.5916140417696E+018,965,1.59161404170626E+018,20.7946944,96.6567687988,80.3664550781,-0.177805289626,379.59954834,265.258178711,,1.59161404170626E+018,20.794696704,2.20000004768,,1.59161405935228E+018,38.449545984,0.0234999991953,-0.00173000001814,-0.0233999993652,2.00E-05
1.59161404180398E+018,966,1.59161404173517E+018,20.823605504,88.5475921631,69.7603302002,0.0788343623281,383.436645508,263.277862549,,1.59161404173517E+018,20.823607808,2.20000004768,,1.59161405941307E+018,38.510329088,0.0232999995351,-0.00168999994639,-0.0232900008559,2.00E-05
1.59161404182175E+018,967,1.5916140417757E+018,20.8641408,71.0406951904,55.8584747314,0.332558244467,377.504150391,260.122314453,,1.5916140417757E+018,20.864143104,2.20000004768,,1.59161405948595E+018,38.583212288,0.0225000008941,-0.00156000000425,-0.0224600005895,-2.00E-05
1.59161404186649E+018,968,1.5916140418048E+018,20.893237248,74.0124588013,63.8165550232,0.106536030769,383.955718994,257.367095947,,1.5916140418048E+018,20.893239552,2.20000004768,,1.59161405954636E+018,38.643624192,0.020300000906,-0.00136999995448,-0.0202699992806,-3.00E-05
1.591614041906E+018,969,1.59161404185833E+018,20.946770432,78.6216964722,59.8702774048,-0.101719036698,384.325561523,256.992736816,,1.59161404185833E+018,20.946772736,2.20000004768,,1.59161405961448E+018,38.711746048,0.0170000009239,-0.00079999997979,-0.0169600006193,3.00E-05
1.59161404192779E+018,970,1.59161404187392E+018,20.96235392,77.8996276855,57.6933288574,-0.0830731838942,388.527404785,256.47265625,,1.59161404187392E+018,20.962356224,2.20000004768,,1.59161405966952E+018,38.766787072,0.0146000003442,-0.000280000007479,-0.0145800001919,-4.00E-05
1.5916140419726E+018,971,1.59161404190941E+018,20.997843968,88.7440338135,57.5097427368,-0.140726625919,390.357910156,261.279083252,,1.59161404190941E+018,20.997846272,2.20000004768,,1.59161405972374E+018,38.821001216,0.0115999998525,-7.00E-05,-0.0116200000048,-2.00E-05
1.59161404201232E+018,972,1.5916140419276E+018,21.016034304,79.3128356934,60.2868614197,-0.281331956387,384.779907227,258.584075928,,1.5916140419276E+018,21.016036608,2.20000004768,,1.59161405978592E+018,38.883179008,0.00740000000224,0.000220000001718,-0.00738999992609,-1.00E-05
1.59161404204472E+018,973,1.59161404196565E+018,21.05408768,88.1457901001,65.8392028809,-0.11459941417,391.034393311,262.296569824,,1.59161404196565E+018,21.054089984,2.20000004768,,1.59161405984983E+018,38.947091968,0.00319999991916,0.000479999987874,-0.00312000000849,2.00E-05
1.59161404208401E+018,974,1.59161404200742E+018,21.095859712,87.1968002319,59.9329833984,-0.281297177076,388.996032715,261.880615234,,1.59161404200742E+018,21.095862016,2.20000004768,,1.59161405990833E+018,39.005593088,0.00159999995958,0.000820000015665,0.00130999996327,-1.00E-05
1.59161404211857E+018,975,1.5916140420391E+018,21.127542272,85.2447433472,63.2359085083,-0.153057590127,389.475372314,263.112487793,,1.5916140420391E+018,21.127544576,2.20000004768,,1.59161405996507E+018,39.062338048,0.00760000012815,0.00130999996327,0.00743999984115,-2.00E-05
1.59161404216238E+018,976,1.59161404206494E+018,21.153374976,87.0167541504,64.0846786499,-0.088386721909,390.318450928,265.532684326,,1.59161404206494E+018,21.15337728,2.20000004768,,1.59161406002615E+018,39.123410944,0.0121999997646,0.00162999995518,0.0120999999344,-1.00E-05
1.59161404218658E+018,977,1.59161404210897E+018,21.197407232,100.810264587,64.5364761353,-0.157955139875,394.176055908,262.976715088,,1.59161404210897E+018,21.197409536,2.20000004768,,1.59161406008124E+018,39.178507008,0.0166999995708,0.00193000002764,0.0165599994361,2.00E-05
1.59161404220393E+018,978,1.59161404214081E+018,21.229248,93.4643478394,73.5418395996,-0.146698892117,392.859588623,264.841003418,,1.59161404214081E+018,21.229250304,2.20000004768,,1.59161406013336E+018,39.23062528,0.0189999993891,0.00209999992512,0.0188999995589,2.00E-05
1.59161404224447E+018,979,1.59161404216566E+018,21.254097664,97.3866043091,62.8923797607,-0.108129531145,394.692138672,263.319000244,,1.59161404216566E+018,21.254099968,2.20000004768,,1.59161406018942E+018,39.286683136,0.0207000002265,0.00182000000495,0.0205899998546,-1.00E-05
1.59161404227075E+018,980,1.59161404220279E+018,21.29122944,97.0571289062,66.3250579834,-0.213694706559,387.490997314,263.269714355,,1.59161404220279E+018,21.291231744,2.20000004768,,1.59161406024587E+018,39.343138048,0.0222999993712,0.00158000004012,0.0222800001502,5.00E-05
1.5916140423014E+018,981,1.5916140422384E+018,21.32683904,95.5361251831,69.6608657837,-0.439000666142,387.252838135,262.880584717,,1.5916140422384E+018,21.326841344,2.20000004768,,1.59161406030994E+018,39.407203072,0.0233999993652,0.00164999999106,0.0233299992979,2.00E-05
1.59161404231381E+018,982,1.59161404227429E+018,21.362725376,105.518463135,71.8659667969,-0.173575386405,398.809448242,263.573059082,,1.59161404227429E+018,21.36272768,2.20000004768,,1.59161406036129E+018,39.458558208,0.0234999991953,0.00170000002254,0.023409999907,-2.00E-05
1.59161404234485E+018,983,1.59161404230355E+018,21.391991808,116.319480896,78.8910903931,0.0207990221679,402.067443848,264.165344238,,1.59161404230355E+018,21.391994112,2.20000004768,,1.5916140604696E+018,39.566860288,0.0233999993652,0.00170000002254,0.0232999995351,-2.00E-05
1.59161404236227E+018,984,1.59161404233212E+018,21.42055296,117.380279541,78.1251983643,-0.0102571649477,401.372955322,264.732269287,,1.59161404233212E+018,21.420555264,2.20000004768,,1.59161406052414E+018,39.621408768,0.0232999995351,0.00168999994639,0.0232699997723,0
1.5916140423969E+018,985,1.59161404236471E+018,21.453145088,121.15473175,80.9287109375,0.169911146164,404.224700928,267.895050049,,1.59161404236471E+018,21.453147392,2.20000004768,,1.59161406058041E+018,39.677672192,0.0233999993652,0.00167000002693,0.0233299992979,1.00E-05
1.59161404241947E+018,986,1.59161404239608E+018,21.48451968,97.8427047729,77.4791488647,-0.186051502824,396.702941895,264.001800537,,1.59161404239608E+018,21.484521984,2.20000004768,,1.59161406063694E+018,39.734201088,0.0232999995351,0.00167999998666,0.0232900008559,1.00E-05
1.59161404245542E+018,987,1.59161404243271E+018,21.52114304,96.2039794922,67.6938171387,-0.307617336512,393.925109863,261.736328125,,1.59161404243271E+018,21.521145344,2.20000004768,,1.59161406069081E+018,39.788076288,0.023199999705,0.00164999999106,0.0231400001794,0
1.59161404249566E+018,988,1.59161404246721E+018,21.555648256,102.186424255,68.8533096313,-0.097932420671,397.261413574,262.59274292,,1.59161404246721E+018,21.55565056,2.20000004768,,1.59161406074548E+018,39.842744064,0.0218000002205,0.00158999999985,0.021740000695,1.00E-05
1.59161404251315E+018,989,1.59161404249557E+018,21.584011776,104.181663513,75.4826202393,-0.0908442884684,398.511352539,265.193878174,,1.59161404249557E+018,21.58401408,2.20000004768,,1.5916140608053E+018,39.902563072,0.0200999993831,0.00185000000056,0.0200599990785,-4.00E-05
1.59161404255188E+018,990,1.59161404253258E+018,21.621021184,106.772720337,72.4086761475,-0.0632924214005,399.667541504,264.558013916,,1.59161404253258E+018,21.621023488,2.20000004768,,1.59161406085843E+018,39.955697152,0.0190999992192,0.00206999992952,0.0189800001681,4.00E-05
1.59161404258504E+018,991,1.5916140425677E+018,21.656136192,119.968978882,82.1650238037,0.0256327930838,406.314178467,265.311523438,,1.5916140425677E+018,21.656138496,2.20000004768,,1.59161406091072E+018,40.007981312,0.0172000005841,0.00211000000127,0.0170300006866,1.00E-05
1.59161404261306E+018,992,1.5916140425963E+018,21.684733952,97.7910308838,59.2441520691,-0.192183151841,394.146240234,257.804992676,,1.5916140425963E+018,21.684736256,2.20000004768,,1.59161406101991E+018,40.117169152,0.0113000003621,0.00175000005402,0.0111300004646,2.00E-05
1.59161404265591E+018,993,1.59161404263772E+018,21.726157312,96.6964797974,76.8455352783,-0.532359659672,393.139953613,260.170684814,,1.59161404263772E+018,21.726159616,2.20000004768,,1.59161406108752E+018,40.184786944,0.00520000001416,0.00135000003502,0.00506999995559,0
1.59161404269776E+018,994,1.59161404267373E+018,21.76216832,99.0487213135,76.1292266846,-0.0420525111258,398.71585083,263.648193359,,1.59161404267373E+018,21.762170624,2.20000004768,,1.59161406114212E+018,40.239388928,0.00130000000354,0.0010300000431,0.000780000002123,-4.00E-05
1.59161404271974E+018,995,1.59161404269981E+018,21.788246784,101.703910828,74.4790725708,-0.0567869842052,400.629119873,263.700469971,,1.59161404269981E+018,21.788249088,2.20000004768,,1.59161406120187E+018,40.299138048,0.00370000000112,0.00065000000177,-0.00359999993816,-1.00E-05
1.59161404278782E+018,996,1.59161404275624E+018,21.844674048,98.7732620239,71.5841827393,0.0115895448253,396.280914307,262.973327637,,1.59161404275624E+018,21.844676352,2.20000004768,,1.59161406125537E+018,40.352638208,0.00789999961853,0.000300000014249,-0.00788000039756,-1.00E-05
1.59161404281637E+018,997,1.59161404279074E+018,21.879176704,38.5493736267,31.0391044617,0.0667594596744,395.763031006,252.996734619,,1.59161404279074E+018,21.879179008,2.20000004768,,1.59161406131026E+018,40.40752896,0.0118000004441,1.00E-05,-0.0118300002068,-1.00E-05
1.59161404285479E+018,998,1.59161404281371E+018,21.902152704,0,0,0,0,0,,1.59161404281371E+018,21.902155008,2.20000004768,,1.59161406136226E+018,40.459519232,0.0143999997526,-0.000260000000708,-0.0144400000572,1.00E-05
1.59161404287571E+018,999,1.59161404284193E+018,21.930370304,0,0,0,0,0,,1.59161404284193E+018,21.930372608,2.20000004768,,1.59161406141449E+018,40.511756032,0.0172000005841,-0.000790000020061,-0.0172099992633,3.00E-05
1.5916140428918E+018,1000,1.59161404286612E+018,21.954560512,0,0,0,0,0,,1.59161404286612E+018,21.954562816,2.20000004768,,1.59161406147786E+018,40.575128064,0.0204000007361,-0.00132000003941,-0.0203699991107,-5.00E-05
1.59161404293812E+018,1001,1.59161404290125E+018,21.989686272,19.8599700928,13.2902545929,0.554848015308,391.869781494,267.385131836,,1.59161404290125E+018,21.989688576,2.20000004768,,1.59161406153291E+018,40.630170112,0.0225000008941,-0.00165999995079,-0.0224300008267,1.00E-05
1.59161404301025E+018,1002,1.59161404293232E+018,22.02075776,89.6214523315,65.3400497437,0.326954036951,386.867889404,269.272186279,,1.59161404293232E+018,22.020760064,2.20000004768,,1.59161406159341E+018,40.690678272,0.0239000003785,-0.0019199999515,-0.0238499995321,-1.00E-05
1.59161404305377E+018,1003,1.59161404296774E+018,22.05617792,80.1033706665,52.3922653198,0.216845497489,379.021484375,263.634307861,,1.59161404296774E+018,22.056180224,2.20000004768,,1.5916140616578E+018,40.755065088,0.0234999991953,-0.00182999996468,-0.0234399996698,-2.00E-05
1.59161404307113E+018,1004,1.59161404300021E+018,22.088645376,76.1186981201,50.6075553894,0.381623923779,375.153137207,259.359283447,,1.59161404300021E+018,22.08864768,2.20000004768,,1.59161406173081E+018,40.828077312,0.0234999991953,-0.00185999996029,-0.0234699994326,4.00E-05
1.5916140431012E+018,1005,1.59161404303358E+018,22.122018304,70.4906158447,53.6603736877,0.610868453979,378.260803223,256.663787842,,1.59161404303358E+018,22.122020608,2.20000004768,,1.59161406178684E+018,40.884105984,0.0234999991953,-0.00179999996908,-0.023409999907,4.00E-05
1.5916140431198E+018,1006,1.59161404306616E+018,22.154599424,91.1255950928,53.8854446411,0.850706040859,382.369873047,260.567596436,,1.59161404306616E+018,22.154601728,2.20000004768,,1.59161406184482E+018,40.942086144,0.0233999993652,-0.001719999942,-0.0233100000769,2.00E-05
1.59161404315033E+018,1007,1.59161404311935E+018,22.207791104,82.8220062256,50.1160469055,0.674806952477,380.873260498,257.351226807,,1.59161404311935E+018,22.207793408,2.20000004768,,1.59161406195E+018,41.047264256,0.0226000007242,-0.00161000003573,-0.022520000115,1.00E-05
1.59161404317202E+018,1008,1.5916140431428E+018,22.2312384,74.7961578369,49.0569572449,0.831784307957,382.158233643,258.971618652,,1.5916140431428E+018,22.231240704,2.20000004768,,1.59161406201435E+018,41.11161088,0.0204000007361,-0.00135000003502,-0.0203399993479,-3.00E-05
1.59161404320589E+018,1009,1.59161404316345E+018,22.251884544,86.117149353,55.2796974182,0.644439160824,377.635498047,261.101593018,,1.59161404316345E+018,22.251886848,2.20000004768,,1.59161406208536E+018,41.18262784,0.0170000009239,-0.00079999997979,-0.0170200001448,4.00E-05
1.59161404324921E+018,1010,1.59161404320912E+018,22.297555968,87.7214431763,54.7638664246,0.283529311419,379.691986084,259.901550293,,1.59161404320912E+018,22.297558272,2.20000004768,,1.59161406215651E+018,41.253769984,0.0140000004321,-0.000289999996312,-0.0139600001276,-3.00E-05
1.59161404329479E+018,1011,1.59161404325841E+018,22.346844416,87.2175140381,61.908367157,0.372521907091,381.547088623,260.77142334,,1.59161404325841E+018,22.34684672,2.20000004768,,1.59161406221453E+018,41.311789056,0.0104000000283,-4.00E-05,-0.0103900004178,-2.00E-05
1.59161404332046E+018,1012,1.59161404328799E+018,22.376428544,83.8355560303,60.0923957825,0.492275595665,378.417633057,261.090606689,,1.59161404328799E+018,22.376430848,2.20000004768,,1.59161406228097E+018,41.378230784,0.00590000022203,0.000269999989541,-0.00586999999359,-1.00E-05
1.59161404337177E+018,1013,1.59161404330794E+018,22.396377088,89.2126922607,65.370010376,0.51595389843,378.078613281,259.026855469,,1.59161404330794E+018,22.396379392,2.20000004768,,1.59161406233562E+018,41.432882944,0.00200000009499,0.000530000019353,-0.0019499999471,2.00E-05
1.59161404340746E+018,1014,1.5916140433407E+018,22.429140992,90.9545288086,66.5442962646,0.102288559079,376.631225586,263.729431152,,1.5916140433407E+018,22.429143296,2.20000004768,,1.59161406239106E+018,41.488323072,0.00279999990016,0.000910000002477,0.00261000008322,0
1.59161404342251E+018,1015,1.5916140433699E+018,22.45833856,93.2406311035,63.8967895508,0.115746304393,376.176971436,264.35534668,,1.5916140433699E+018,22.458340864,2.20000004768,,1.59161406245817E+018,41.555435008,0.00700000021607,0.00121999997646,0.00687000015751,-2.00E-05
1.5916140434424E+018,1016,1.59161404340012E+018,22.488559104,93.39453125,63.4119148254,0.292722821236,377.842071533,264.276580811,,1.59161404340012E+018,22.488561408,2.20000004768,,1.59161406251977E+018,41.617038336,0.0110999997705,0.00147999997716,0.0109599996358,-1.00E-05
1.59161404346046E+018,1017,1.59161404343604E+018,22.5244736,88.460144043,68.2960891724,0.0787300989032,377.352813721,264.398895264,,1.59161404343604E+018,22.524475904,2.20000004768,,1.59161406257735E+018,41.674615296,0.0172000005841,0.00196000002325,0.0171300005168,0
1.59161404350241E+018,1018,1.59161404346304E+018,22.551474688,93.0047531128,66.2917022705,0.176082625985,375.759399414,264.253234863,,1.59161404346304E+018,22.551476992,2.20000004768,,1.59161406263006E+018,41.727326208,0.0196000002325,0.0020600000862,0.0195199996233,2.00E-05
1.59161404352473E+018,1019,1.59161404349629E+018,22.58472448,89.7892074585,61.9586372375,0.458909392357,376.576538086,260.541107178,,1.59161404349629E+018,22.584726784,2.20000004768,,1.59161406273317E+018,41.830431744,0.0214000009,0.00181000004523,0.0212799999863,-3.00E-05
1.59161404356606E+018,1020,1.59161404353684E+018,22.625274624,74.4334259033,57.9200439453,0.30267265439,383.775817871,261.658966064,,1.59161404353684E+018,22.625276928,2.20000004768,,1.5916140627877E+018,41.884961024,0.0232999995351,0.00165999995079,0.023199999705,3.00E-05
1.59161404360757E+018,1021,1.59161404357086E+018,22.6593024,73.1435775757,64.9849624634,-1.56397283077,383.458679199,263.587860107,,1.59161404357086E+018,22.659304704,2.20000004768,,1.59161406284265E+018,41.939918848,0.0236000008881,0.00170000002254,0.0235699992627,0
1.59161404363843E+018,1022,1.59161404359886E+018,22.68729472,71.6717147827,61.0087089539,0.579584121704,383.599731445,261.856018066,,1.59161404359886E+018,22.687297024,2.20000004768,,1.59161406289833E+018,41.995598336,0.0234999991953,0.00170000002254,0.023429999128,0
1.59161404366478E+018,1023,1.59161404363335E+018,22.721787392,75.4562759399,73.8613586426,-1.41301465034,381.565673828,262.839263916,,1.59161404363335E+018,22.721789696,2.20000004768,,1.59161406300199E+018,42.099252992,0.0234999991953,0.00168999994639,0.0234500002116,0
1.5916140436972E+018,1024,1.59161404366372E+018,22.75216,88.0634765625,56.6253204346,0.30551636219,379.220947266,259.7862854,,1.59161404366372E+018,22.752162304,2.20000004768,,1.59161406305945E+018,42.156711168,0.0236000008881,0.00167000002693,0.0235300008208,1.00E-05
1.59161404372884E+018,1025,1.59161404370914E+018,22.79757824,91.2698287964,64.8219528198,0.125102385879,378.096740723,262.059082031,,1.59161404370914E+018,22.797580544,2.20000004768,,1.59161406311292E+018,42.210180864,0.0234999991953,0.00167000002693,0.0234600007534,1.00E-05
1.59161404376977E+018,1026,1.59161404373565E+018,22.824086528,76.1573486328,72.1506958008,0.938660979271,381.134246826,263.666290283,,1.59161404373565E+018,22.824088832,2.20000004768,,1.59161406316558E+018,42.262841088,0.0230999998748,0.00161999999546,0.0230000000447,2.00E-05
