%time,field.header.seq,field.header.stamp,field.header.frame_id,field.X,field.Y,field.Z,field.A,field.B,field.C
1635821698915495044,379808,0,,1142.79663086,-1918.56933594,1226.80529785,-90.0758972168,-0.564499974251,178.157302856
1635821698919571649,379809,0,,1142.79638672,-1918.56933594,1226.80529785,-90.0758972168,-0.564499974251,178.157302856
1635821698923522490,379810,0,,1142.79650879,-1918.56933594,1226.80529785,-90.0758972168,-0.564499974251,178.157302856
1635821698927524607,379811,0,,1142.79626465,-1918.56933594,1226.80529785,-90.0758972168,-0.564499974251,178.157302856
1635821698931529124,379812,0,,1142.79602051,-1918.56921387,1226.80517578,-90.0758972168,-0.564499974251,178.157302856
1635821698935401619,379813,0,,1142.79650879,-1918.56933594,1226.80529785,-90.0758972168,-0.564499974251,178.157302856
1635821698939439672,379814,0,,1142.79675293,-1918.56933594,1226.80529785,-90.0758972168,-0.564499974251,178.157302856
1635821698943548493,379815,0,,1142.79663086,-1918.56933594,1226.80529785,-90.0758972168,-0.564499974251,178.157302856
1635821698947446605,379816,0,,1142.79675293,-1918.56921387,1226.80517578,-90.0758972168,-0.564499974251,178.157302856
1635821698951449834,379817,0,,1142.79663086,-1918.56933594,1226.80529785,-90.0758972168,-0.564499974251,178.157302856
1635821698955523998,379818,0,,1142.79638672,-1918.56933594,1226.80529785,-90.0758972168,-0.564499974251,178.157302856
1635821698959546913,379819,0,,1142.79638672,-1918.56933594,1226.80529785,-90.0758972168,-0.564499974251,178.157302856
1635821698963464298,379820,0,,1142.79650879,-1918.56933594,1226.80529785,-90.0758972168,-0.564499974251,178.157302856
1635821698967493874,379821,0,,1142.79675293,-1918.56933594,1226.80529785,-90.0758972168,-0.564499974251,178.157302856
1635821698971501012,379822,0,,1142.79626465,-1918.56933594,1226.80541992,-90.0758972168,-0.564499974251,178.157302856
1635821698975482409,379823,0,,1142.796875,-1918.56921387,1226.80517578,-90.0758972168,-0.564499974251,178.157302856
1635821698979554349,379824,0,,1142.79675293,-1918.56933594,1226.80529785,-90.0758972168,-0.564499974251,178.157302856
1635821698983594116,379825,0,,1142.79638672,-1918.56933594,1226.80529785,-90.0758972168,-0.564499974251,178.157302856
1635821698987476647,379826,0,,1142.79626465,-1918.56933594,1226.80529785,-90.0758972168,-0.564499974251,178.157302856
1635821698991458682,379827,0,,1142.79626465,-1918.56933594,1226.80529785,-90.0758972168,-0.564499974251,178.157302856
1635821698995482764,379828,0,,1142.79626465,-1918.56933594,1226.80505371,-90.0758972168,-0.564499974251,178.157302856
1635821698999466217,379829,0,,1142.79650879,-1918.56933594,1226.80529785,-90.0758972168,-0.564499974251,178.157302856
1635821699003557229,379830,0,,1142.79663086,-1918.56933594,1226.80529785,-90.0758972168,-0.564499974251,178.157302856
1635821699007548001,379831,0,,1142.79626465,-1918.56921387,1226.80517578,-90.0758972168,-0.564499974251,178.157302856
1635821699011461335,379832,0,,1142.79663086,-1918.56933594,1226.80529785,-90.0758972168,-0.564499974251,178.157302856
1635821699015557328,379833,0,,1142.79650879,-1918.56933594,1226.80541992,-90.0758972168,-0.564499974251,178.157302856
1635821699019518876,379834,0,,1142.79626465,-1918.56933594,1226.80541992,-90.0758972168,-0.564499974251,178.157302856
1635821699023427411,379835,0,,1142.79663086,-1918.56933594,1226.80529785,-90.0758972168,-0.564499974251,178.157302856
1635821699027788945,379836,0,,1142.79638672,-1918.56933594,1226.80529785,-90.0758972168,-0.564499974251,178.157302856
1635821699031724776,379837,0,,1142.79663086,-1918.56933594,1226.80529785,-90.0758972168,-0.564499974251,178.157302856
1635821699035645869,379838,0,,1142.79663086,-1918.56933594,1226.80529785,-90.0758972168,-0.564499974251,178.157302856
1635821699039639476,379839,0,,1142.79626465,-1918.56921387,1226.80517578,-90.0758972168,-0.564499974251,178.157302856
1635821699043701581,379840,0,,1142.79663086,-1918.56933594,1226.80529785,-90.0758972168,-0.564499974251,178.157302856
