%time,field.header.seq,field.header.stamp,field.header.frame_id,field.absolute_acceleration,field.ax,field.ay,field.az
1591865219395936167,802,1591865219343645095,,0.0105999996886,0.00887999963015,0.0056400001049,-0.00110999995377
1591865219447712697,803,1591865219395701885,,0.0452999994159,-0.00347999995574,0.0450600013137,0.00301000010222
1591865219499725267,804,1591865219447423934,,0.130099996924,-0.129950001836,-0.00276999990456,0.0066499998793
1591865219551771143,805,1591865219499496936,,0.0926000028849,-0.0707300007343,-0.0596899986267,-0.00362999993376
1591865219603916780,806,1591865219551856040,,0.0869000032544,-0.00889000017196,-0.0860100015998,-0.00829999987036
1591865219655416714,807,1591865219603941917,,0.0636999979615,0.05488999933,-0.0323400013149,0.000390000001062
1591865219707505161,808,1591865219655237913,,0.0606000013649,0.0577899999917,-0.0174000002444,0.00503000011668
1591865219759798155,809,1591865219707334041,,0.109200000763,0.0996000021696,-0.0447000004351,-0.00295000011101
1591865219812366186,810,1591865219759509086,,0.145699992776,0.126279994845,-0.0726799964905,0.0010300000431
1591865219864921705,811,1591865219812571048,,0.152799993753,0.137150004506,-0.0672099962831,-0.00522000016645
1591865219918146663,812,1591865219864651918,,0.15039999783,0.144020006061,-0.0432900004089,-0.000289999996312
1591865219970488639,813,1591865219918190956,,0.241400003433,0.233549997211,0.0608099997044,-0.00466000009328
1591865220022369248,814,1591865219970232963,,0.228000000119,0.198339998722,0.112450003624,0.000429999985499
1591865220074446789,815,1591865220022443056,,0.161699995399,0.0966999977827,0.129449993372,0.00650000013411
1591865220126934349,816,1591865220074532985,,0.0998999997973,0.0145199997351,0.0979499965906,0.0134800001979
1591865220182238766,817,1591865220126691102,,0.0381000004709,0.0374899990857,-0.00699000013992,4.99999987369e-05
1591865220233743322,818,1591865220181730985,,0.111000001431,0.0859199985862,-0.0698800012469,-0.00667000003159
1591865220286276956,819,1591865220233822107,,0.0733999982476,0.0497500002384,-0.0540100000799,0.000809999997728
1591865220338117985,820,1591865220286004066,,0.042199999094,0.0269799996167,-0.0324199981987,-0.00156999996398
1591865220390348319,821,1591865220338159084,,0.047800000757,0.0246699992567,-0.0405899994075,0.00516999978572
1591865220449553134,822,1591865220390402078,,0.068599998951,0.0462599992752,-0.0507000014186,0.000739999988582
1591865220501474248,823,1591865220449589014,,0.114799998701,-0.00618000002578,-0.114419996738,-0.00755000021309
1591865220553033380,824,1591865220501028060,,0.207300007343,-0.152419999242,-0.140440002084,-0.00340000004508
1591865220604442215,825,1591865220553107976,,0.225400000811,-0.187350004911,-0.125400006771,0.00109999999404
1591865220655762601,826,1591865220604446887,,0.274399995804,-0.259939998388,-0.0877500027418,0.00044999999227
1591865220707417623,827,1591865220655790090,,0.294099986553,-0.274879992008,-0.104450002313,0.00208000000566
1591865220758985603,828,1591865220707228899,,0.300099998713,-0.281069993973,-0.105010002851,0.00252000009641
1591865220811355012,829,1591865220759155035,,0.30039998889,-0.281780004501,-0.104149997234,0.00089999998454
1591865220863542668,830,1591865220810933113,,0.306100010872,-0.287519991398,-0.105099998415,0.00115999998525
1591865220965595847,831,1591865220863260030,,0.298900008202,-0.278100013733,-0.109619997442,0.00252000009641
1591865221017006718,832,1591865220965334892,,0.252900004387,-0.22446000576,-0.116559997201,-0.00132999999914
1591865221070260061,833,1591865221018717050,,0.197300001979,-0.194450005889,-0.0331300012767,-0.00129000004381
1591865221122479908,834,1591865221070347070,,0.101300001144,-0.0914100036025,0.0430999994278,0.0072400001809
1591865221224540851,835,1591865221122560977,,0.0679000020027,-0.0486500002444,0.0470799989998,0.00461000017822
1591865221276053202,836,1591865221224318981,,0.107699997723,0.0819199979305,-0.0699099972844,-0.00118000002112
1591865221327193179,837,1591865221275820016,,0.147799998522,0.120260000229,-0.0856100022793,-0.00761000020429
1591865221380580021,838,1591865221327274084,,0.157800003886,0.129529997706,-0.0901200026274,-0.00292999995872
1591865221432255377,839,1591865221380068063,,0.152199998498,0.124969996512,-0.0869299992919,-0.00193000002764
1591865221483799248,840,1591865221432070016,,0.157700002193,0.142240002751,-0.0681099966168,-0.00316000008024
1591865221535886565,841,1591865221483505010,,0.177300006151,0.174429997802,-0.0315399989486,-0.000410000007832
1591865221587783933,842,1591865221535614013,,0.204699993134,0.203889995813,0.0186500009149,0.00104000000283
1591865221639430440,843,1591865221587840080,,0.224399998784,0.222509995103,0.0286299996078,0.00661000004038
1591865221691276149,844,1591865221639203071,,0.243399992585,0.243440002203,0.000319999991916,0.000140000003739
1591865221743558224,845,1591865221690967082,,0.239800006151,0.239519998431,-0.010929999873,-0.00173000001814
1591865221795400972,846,1591865221743685007,,0.204300001264,0.1934799999,0.0656500011683,-0.00322000007145
1591865221848198549,847,1591865221795218944,,0.172600001097,0.150720000267,0.0837199985981,0.00732999993488
1591865221950543486,848,1591865221847702026,,0.16859999299,0.133210003376,0.103339999914,0.000330000009853
1591865222001922906,849,1591865221949863910,,0.173299998045,0.123750001192,0.121299996972,-0.00307000009343
1591865222054286868,850,1591865222001992940,,0.150199994445,0.0777100026608,0.128480002284,0.00456999987364
1591865222106943084,851,1591865222054337978,,0.113399997354,-0.0198699999601,0.111670002341,0.00147000001743
1591865222158023522,852,1591865222106520891,,0.106299996376,-0.0682400017977,0.0814599990845,-0.000509999983478
1591865222210891957,853,1591865222158119916,,0.0860000029206,-0.00331000005826,0.085879996419,-0.00158999999985
1591865222262489482,854,1591865222210345029,,0.0894000008702,0.00553999980912,0.0892399996519,-0.0010300000431
1591865222316863423,855,1591865222262547969,,0.0882999971509,0.00963999982923,0.0877100005746,-0.001719999942
1591865222368211659,856,1591865222316247940,,0.0860999971628,0.00209000008181,0.0860999971628,0.00044999999227
1591865222420192622,857,1591865222368294954,,0.0882999971509,0.00484000006691,0.0881699994206,-0.00138999999035
1591865222472823472,858,1591865222420243978,,0.0794000029564,0.00187000003643,0.0793899968266,-0.000130000000354
1591865222525254597,859,1591865222472524881,,0.0599000006914,0.00767999980599,0.0592299997807,0.00504000019282
1591865222578316827,860,1591865222524878025,,0.0529999993742,0.0379300005734,0.0369400009513,-0.00118999998085
1591865222630915373,861,1591865222578489065,,0.0982000008225,0.0951299965382,0.0241000000387,-0.00288999988697
1591865222683430648,862,1591865222630677938,,0.100900001824,0.0987299978733,0.020870000124,-0.000239999993937
1591865222734615052,863,1591865222682955980,,0.00980000011623,0.00972000043839,-0.000239999993937,0.00121000001673
1591865222786761089,864,1591865222734417915,,0.00139999995008,-2.99999992421e-05,-0.00130000000354,0.000419999996666
1591865222838125464,865,1591865222786545991,,0.000600000028498,-9.99999974738e-05,-0.000440000003437,0.000460000010207
1591865222889357690,866,1591865222837924957,,0.00949999969453,-0.00913999974728,-0.00261000008322,-0.000730000028852
1591865222941000243,867,1591865222889384031,,0.0518999993801,-0.0502899996936,-0.0129199996591,0.000390000001062
1591865223043632739,868,1591865222941128015,,0.145999997854,-0.141479998827,-0.0360600017011,0.00065000000177
1591865223095120244,869,1591865223042999029,,0.159999996424,-0.153819993138,-0.0438800007105,-0.000169999999343
1591865223147609431,870,1591865223095303058,,0.229000002146,-0.216040000319,-0.0759100019932,-0.00265999999829
1591865223199454946,871,1591865223147372961,,0.265700012445,-0.24906000495,-0.0926000028849,-0.00202000001445
1591865223251488210,872,1591865223199078083,,0.281100004911,-0.262760013342,-0.0998999997973,0.00089000002481
1591865223353550867,873,1591865223251229047,,0.275999993086,-0.258659988642,-0.0963499993086,0.001200000057
1591865223405354787,874,1591865223353369951,,0.25720000267,-0.243799999356,-0.0820700004697,0.000490000005811
1591865223456541208,875,1591865223404869079,,0.257299989462,-0.247480005026,-0.0703900009394,0.00353000010364
1591865223509347348,876,1591865223456644058,,0.214100003242,-0.210079997778,-0.0411100015044,-0.000269999989541
1591865223560953706,877,1591865223508970022,,0.14659999311,-0.145659998059,0.0164000000805,0.00138999999035
1591865223612900872,878,1591865223561006069,,0.102700002491,-0.0897499993443,0.0498499982059,0.00359000009485
1591865223664338521,879,1591865223612663984,,0.111599996686,-0.109729997814,0.0203399993479,0.00147999997716
1591865223716284441,880,1591865223664088964,,0.0425999984145,-0.0423199981451,-0.00283999997191,0.00380000006407
1591865223768418512,881,1591865223716339111,,0.0478999987245,0.0292300004512,-0.0379399992526,0.00135999999475
1591865223820481442,882,1591865223768510103,,0.114500001073,0.100349999964,-0.0550099983811,-0.00486999982968
1591865223922652502,883,1591865223820569038,,0.22650000453,0.226249992847,-0.00944000016898,-0.00474999984726
1591865223975479952,884,1591865223922707080,,0.269400000572,0.255290001631,0.0859699994326,-0.00273999990895
1591865224027995348,885,1591865223975644111,,0.261999994516,0.231340005994,0.122969999909,-0.00468999985605
1591865224130519558,886,1591865224027762889,,0.137799993157,0.1074699983,0.08613999933,0.00497000012547
1591865224182534736,887,1591865224130084037,,0.0439999997616,0.0405500009656,0.0171799995005,0.000319999991916
1591865224234354780,888,1591865224182727098,,0.0627999976277,0.057840000838,0.0245399996638,-0.000980000011623
1591865224286927267,889,1591865224234411954,,0.124399997294,0.0659599974751,0.105420000851,-0.000560000014957
1591865224338664888,890,1591865224286658048,,0.168799996376,0.0611799992621,0.157370001078,-0.000699999975041
1591865224390784262,891,1591865224338737010,,0.208499997854,0.0252899993211,0.206939995289,0.000380000012228
1591865224443873473,892,1591865224390863895,,0.232099995017,-0.0269799996167,0.230450004339,0.00371000007726
1591865224495992502,893,1591865224443959951,,0.235899999738,-0.14700999856,0.184509992599,0.00349000003189
1591865224548138487,894,1591865224496088027,,0.207300007343,-0.182139992714,0.0990400016308,0.00203999993391
1591865224600641350,895,1591865224548191070,,0.163299992681,-0.155589997768,0.0495099984109,0.000780000002123
1591865224652589778,896,1591865224600311040,,0.0821999981999,-0.0595900006592,0.0565299987793,-0.00334999989718
1591865224705551653,897,1591865224652641057,,0.0839999988675,-0.0348600000143,0.0764300003648,-0.00106000003871
1591865224757594034,898,1591865224705210924,,0.0586999990046,-0.0252899993211,0.0528399981558,-0.0038999998942
1591865224809283399,899,1591865224757281064,,0.00419999985024,-0.000859999970999,0.00380999990739,-0.00142999994569
1591865224912343424,900,1591865224809117078,,0.00810000021011,0.00412000017241,-0.00603999989107,0.00341999996454
1591865224964217451,901,1591865224912076950,,0.0781999975443,0.0314199998975,-0.071620002389,-0.00190999999177
1591865225016837146,902,1591865224964265108,,0.135100007057,0.0533900000155,-0.124140001833,-0.00161000003573
1591865225068514497,903,1591865225016388893,,0.143500000238,0.0610500015318,-0.129850000143,0.00132000003941
1591865225120317299,904,1591865225068576097,,0.15000000596,0.0716800019145,-0.131689995527,0.00383000005968
1591865225171841915,905,1591865225120145082,,0.223399996758,0.162080004811,-0.153760001063,-0.000939999998081
1591865225224024948,906,1591865225171674966,,0.246800005436,0.183870002627,-0.164519995451,-0.00386000005528
1591865225276893126,907,1591865225223754882,,0.227599993348,0.173500001431,-0.147300004959,-0.00451999995857
1591865225329019988,908,1591865225277024030,,0.188800007105,0.157079994678,-0.104719996452,0.00133999995887
1591865225381070394,909,1591865225328795909,,0.174400001764,0.153050005436,-0.0827599987388,0.0114700002596
1591865225482245243,910,1591865225380713939,,0.243200004101,0.159060001373,-0.183770000935,-0.00742000015453
1591865225533597878,911,1591865225482043027,,0.172499999404,0.110979996622,-0.132060006261,-0.00334999989718
1591865225586102289,912,1591865225533611059,,0.102899998426,0.0834100022912,-0.0602499991655,9.00000013644e-05
1591865225637853220,913,1591865225585766077,,0.0876000002027,0.0860499963164,0.0159799996763,0.00437999982387
1591865225689692053,914,1591865225637913942,,0.102600000799,0.10244999826,-0.00109000003431,-0.00504000019282
1591865225742034906,915,1591865225689733028,,0.0538999997079,-0.00240999995731,-0.0538000017405,-0.00279999990016
1591865225793299997,916,1591865225741832017,,0.0992000028491,-0.0610999986529,-0.0780500024557,0.00282999989577
1591865225845000221,917,1591865225793332099,,0.142599999905,-0.0893900021911,-0.111120000482,0.00227000005543
1591865225897363565,918,1591865225844875097,,0.168999999762,-0.112429998815,-0.126069992781,-0.00381999998353
1591865225949307273,919,1591865225897072076,,0.180700004101,-0.148699998856,-0.102059997618,-0.0110600003973
1591865226001507022,920,1591865225949359893,,0.20759999752,-0.203380003572,0.041060000658,0.00781999994069
1591865226104289145,921,1591865226001564025,,0.256099998951,-0.2388599962,0.0920500010252,0.0088400002569
1591865226156694525,922,1591865226104346990,,0.221399992704,-0.167520001531,0.144390001893,0.00961000006646
1591865226208437513,923,1591865226156408071,,0.2037999928,-0.201619997621,0.0276299994439,-0.0118300002068
1591865226259765467,924,1591865226208231925,,0.240199998021,-0.234940007329,0.0499299988151,-0.000469999999041
1591865226311819779,925,1591865226259622097,,0.25569999218,-0.21073000133,0.14455999434,0.00780999986455
1591865226413400513,926,1591865226311392068,,0.260500013828,-0.138820007443,0.22036999464,0.0039800000377
1591865226465884677,927,1591865226413505077,,0.153600007296,-0.0247000008821,0.151639997959,-0.000850000011269
1591865226517234173,928,1591865226465651988,,0.0961000025272,0.0436300002038,0.0856399983168,0.00200999993831
1591865226568801298,929,1591865226517036914,,0.121799997985,0.121009998024,0.0134699996561,-0.000460000010207
1591865226620944059,930,1591865226568855047,,0.197799995542,0.194370001554,-0.035640001297,-0.00868999958038
1591865226673201100,931,1591865226621011972,,0.245800003409,0.235259994864,-0.0712699964643,-0.00356000009924
1591865226725417382,932,1591865226673331975,,0.264499992132,0.211390003562,-0.158659994602,-0.00884999986738
1591865226778040941,933,1591865226725492954,,0.259000003338,0.234129995108,-0.110650002956,0.00543999997899
1591865226830327705,934,1591865226778101921,,0.266900002956,0.240700006485,-0.115280002356,0.00221000006422
1591865226883019004,935,1591865226830430030,,0.25339999795,0.218710005283,-0.12784999609,-0.00731999985874
1591865226936212037,936,1591865226882699012,,0.23409999907,0.170200005174,-0.160679996014,-0.0054999999702
1591865226987893175,937,1591865226936368942,,0.055799998343,0.0173099990934,-0.0524699985981,0.00757999997586
1591865227039792745,938,1591865226987744092,,0.0392999984324,-0.0387299992144,0.00627999985591,0.00218999991193
1591865227091202214,939,1591865227039572954,,0.0940999984741,-0.0877799987793,0.0336599983275,0.00408999994397
1591865227192346021,940,1591865227090971946,,0.151199996471,-0.150079995394,-0.0184300001711,-0.00341999996454
1591865227243769742,941,1591865227192202091,,0.250200003386,-0.248459994793,0.0293499995023,0.00476999999955
1591865227295545782,942,1591865227243474006,,0.269899994135,-0.263520002365,0.0580700002611,0.00639999983832
1591865227348030140,943,1591865227295595884,,0.26890000701,-0.261070013046,0.0644100010395,0.00337000004947
1591865227400188372,944,1591865227348104953,,0.273000001907,-0.263689994812,0.0707700029016,0.00152000004891
1591865227452518570,945,1591865227400278091,,0.268000006676,-0.251650005579,0.0920199975371,0.00377999991179
1591865227504989812,946,1591865227452537059,,0.255100011826,-0.22269000113,0.124339997768,0.00267999991775
1591865227556635431,947,1591865227504657030,,0.162000000477,-0.127949997783,0.0992600023746,-0.00389000005089
1591865227608257717,948,1591865227556719064,,0.139500007033,-0.0939100012183,0.103090003133,-0.00228999997489
1591865227660056710,949,1591865227608267068,,0.150199994445,-0.094120003283,0.117020003498,-0.0046999999322
1591865227714361338,950,1591865227659796953,,0.19810000062,-0.0722900032997,0.184349998832,0.00712999980897
1591865227765894358,951,1591865227713839054,,0.155399993062,0.0387400016189,0.150490000844,-0.00282000005245
1591865227818188285,952,1591865227765930891,,0.123700000346,0.0678000003099,0.103450000286,-0.00251000002027
1591865227919894143,953,1591865227818267107,,0.141000002623,0.139679998159,0.0177100002766,-0.00834000017494
1591865227971322954,954,1591865227919734954,,0.139400005341,0.139379993081,-0.0024300001096,-0.00286999996752
1591865228023870992,955,1591865227971402883,,0.141900002956,0.138490006328,-0.0309800002724,-0.000880000006873
1591865228076778654,956,1591865228023413896,,0.1412999928,0.122649997473,-0.0702299997211,0.000130000000354
1591865228129461641,957,1591865228076950073,,0.138999998569,0.109020002186,-0.0863099992275,-0.000269999989541
1591865228181512684,958,1591865228129234075,,0.13560000062,0.0912000015378,-0.100330002606,0.00107999995816
1591865228233326955,959,1591865228181266069,,0.140799999237,0.0920699983835,-0.106509998441,0.00132000003941
1591865228285999678,960,1591865228233366966,,0.141399994493,0.0930000022054,-0.10653000325,0.00106000003871
1591865228338392183,961,1591865228286042928,,0.133000001311,0.0886199995875,-0.0991600006819,-0.00106999999844
1591865228390192776,962,1591865228338128089,,0.114600002766,0.0770300030708,-0.0848300009966,-0.00298999994993
1591865228492262408,963,1591865228390273094,,0.0177999995649,0.0103000001982,-0.0137900002301,0.00444999989122
1591865228545302610,964,1591865228492328882,,0.00079999997979,0.000180000002729,-0.000509999983478,0.000609999988228
1591865228597025565,965,1591865228544688940,,0.000699999975041,0.000310000003083,-0.000319999991916,0.00054999999702
1591865228649304728,966,1591865228596743106,,0.000199999994948,3.99999989895e-05,0.000190000006114,-0.000140000003739
1591865228701651318,967,1591865228648951053,,0.000300000014249,-0.000159999995958,-0.000230000005104,0.000140000003739
1591865228754293569,968,1591865228701842069,,0.000199999994948,0.000190000006114,-2.99999992421e-05,-4.99999987369e-05
1591865228806216585,969,1591865228754028081,,0.000199999994948,0.000130000000354,-2.99999992421e-05,0.000169999999343
1591865228857976572,970,1591865228805843114,,0.000300000014249,2.99999992421e-05,-4.99999987369e-05,0.000250000011874
1591865228910494186,971,1591865228858043909,,0.000199999994948,0.000169999999343,0.000169999999343,-1.99999994948e-05
1591865229012314805,972,1591865228910283088,,0.000199999994948,-0.000130000000354,-0.000209999998333,-0.0
1591865229064103684,973,1591865229012006998,,0.000300000014249,9.99999974738e-06,7.00000018696e-05,0.000289999996312
1591865229365761293,974,1591865229064151048,,9.99999974738e-05,7.00000018696e-05,-7.9999997979e-05,0.000110000000859
1591865229418194052,975,1591865229365853071,,0.000199999994948,-0.000199999994948,-1.99999994948e-05,4.99999987369e-05
1591865229470385652,976,1591865229418003082,,9.99999974738e-05,-0.000140000003739,-9.99999974738e-06,0.0
1591865229521606134,977,1591865229470118045,,9.99999974738e-05,5.99999984843e-05,9.99999974738e-05,1.99999994948e-05
1591865229574547067,978,1591865229521475076,,0.000199999994948,-0.000150000007125,0.000110000000859,3.99999989895e-05
1591865229626631680,979,1591865229574119091,,0.000199999994948,-0.000119999996969,7.9999997979e-05,-7.9999997979e-05
1591865229678554472,980,1591865229626334905,,9.99999974738e-05,3.99999989895e-05,7.00000018696e-05,-5.99999984843e-05
1591865229730515518,981,1591865229678267955,,0.000199999994948,-0.000159999995958,-9.00000013644e-05,-0.0
1591865229783273861,982,1591865229730638980,,0.000199999994948,0.000130000000354,9.99999974738e-05,4.99999987369e-05
1591865229834491187,983,1591865229782964944,,9.99999974738e-05,-3.99999989895e-05,3.99999989895e-05,-5.99999984843e-05
1591865229886191090,984,1591865229834340095,,0.0,-1.99999994948e-05,-1.99999994948e-05,-2.99999992421e-05
1591865229938177049,985,1591865229885967016,,0.000300000014249,0.000199999994948,4.99999987369e-05,-0.000220000001718
1591865229990538411,986,1591865229938220024,,0.000199999994948,0.000199999994948,-1.99999994948e-05,-9.00000013644e-05
1591865230043762534,987,1591865229990283012,,9.99999974738e-05,3.99999989895e-05,-7.9999997979e-05,-1.99999994948e-05
1591865230095783269,988,1591865230043828964,,0.000300000014249,-0.000190000006114,-0.000180000002729,5.99999984843e-05
1591865230197660408,989,1591865230095783948,,0.000199999994948,7.00000018696e-05,-5.99999984843e-05,-0.000140000003739
1591865230250117590,990,1591865230197200059,,9.99999974738e-05,0.000119999996969,7.00000018696e-05,3.99999989895e-05
1591865230302246624,991,1591865230249466896,,9.99999974738e-05,-9.99999974738e-05,-3.99999989895e-05,1.99999994948e-05
1591865230353974734,992,1591865230301829099,,0.000199999994948,1.99999994948e-05,4.99999987369e-05,-0.000169999999343
1591865230405804411,993,1591865230354072093,,0.000300000014249,-0.000209999998333,-7.9999997979e-05,-0.000209999998333
1591865230457269991,994,1591865230405535936,,0.000199999994948,-0.000119999996969,5.99999984843e-05,0.000140000003739
1591865230509559460,995,1591865230457082986,,9.99999974738e-05,2.99999992421e-05,-1.99999994948e-05,7.00000018696e-05
1591865230561227315,996,1591865230509352922,,9.99999974738e-05,9.99999974738e-05,5.99999984843e-05,7.00000018696e-05
1591865230663047781,997,1591865230561003923,,9.99999974738e-05,-7.00000018696e-05,9.00000013644e-05,7.00000018696e-05
1591865230715268568,998,1591865230662801027,,0.000199999994948,0.000180000002729,9.00000013644e-05,-1.99999994948e-05
1591865230769981105,999,1591865230714987993,,0.000199999994948,1.99999994948e-05,-0.000150000007125,0.000130000000354
1591865230825352461,1000,1591865230769673109,,9.99999974738e-05,0.000110000000859,2.99999992421e-05,-9.99999974738e-06
1591865230877219238,1001,1591865230825078010,,9.99999974738e-05,-5.99999984843e-05,-2.99999992421e-05,-9.00000013644e-05
1591865230929319922,1002,1591865230877285003,,0.000300000014249,-0.000239999993937,-7.00000018696e-05,4.99999987369e-05
1591865230981684939,1003,1591865230929362058,,0.000199999994948,-0.000190000006114,-9.99999974738e-06,5.99999984843e-05
1591865231033027946,1004,1591865230981426954,,0.000199999994948,4.99999987369e-05,7.00000018696e-05,-0.000169999999343
1591865231084863908,1005,1591865231032840013,,9.99999974738e-05,0.000119999996969,2.99999992421e-05,9.99999974738e-06
1591865231137201456,1006,1591865231084908962,,0.000399999989895,-0.000360000005458,-7.00000018696e-05,-0.0
1591865231190550526,1007,1591865231137409925,,0.000199999994948,0.000180000002729,-9.99999974738e-06,-3.99999989895e-05
1591865231243809821,1008,1591865231190593004,,0.000300000014249,0.000250000011874,4.99999987369e-05,2.99999992421e-05
1591865231345200675,1009,1591865231243494987,,0.000399999989895,0.000190000006114,0.000269999989541,0.000130000000354
1591865231397357590,1010,1591865231345030069,,0.000399999989895,-0.000399999989895,-0.000130000000354,4.99999987369e-05
1591865231448758201,1011,1591865231397227048,,0.000300000014249,0.000110000000859,0.000220000001718,0.000169999999343
1591865231500261875,1012,1591865231448609113,,0.000300000014249,0.000250000011874,0.000119999996969,7.9999997979e-05
1591865231552836448,1013,1591865231500396013,,0.000199999994948,7.00000018696e-05,-0.000199999994948,5.99999984843e-05
1591865231604936988,1014,1591865231552731990,,0.000199999994948,0.000190000006114,0.000159999995958,-0.0
1591865231657011783,1015,1591865231604991912,,0.000199999994948,3.99999989895e-05,0.000150000007125,9.99999974738e-06
1591865231710272769,1016,1591865231657075881,,0.000300000014249,-3.99999989895e-05,-0.000199999994948,-0.000190000006114
1591865231762225530,1017,1591865231709897041,,9.99999974738e-05,-7.9999997979e-05,7.9999997979e-05,-9.99999974738e-06
1591865231814863906,1018,1591865231762303113,,9.99999974738e-05,-7.00000018696e-05,-9.99999974738e-06,-9.00000013644e-05
1591865231867453029,1019,1591865231814632892,,0.000399999989895,-0.000319999991916,-0.000199999994948,-7.00000018696e-05
1591865231920218884,1020,1591865231867630958,,0.000199999994948,-2.99999992421e-05,-7.00000018696e-05,-0.000150000007125
1591865231975662257,1021,1591865231919795036,,0.000399999989895,-0.0,-0.000150000007125,-0.000330000009853
1591865232028696993,1022,1591865231975745916,,0.000300000014249,-0.000300000014249,-0.000169999999343,-5.99999984843e-05
1591865232082581395,1023,1591865232028445959,,0.000699999975041,0.00054999999702,0.000410000007832,0.000209999998333
1591865232135048847,1024,1591865232082307100,,0.000399999989895,-0.000220000001718,-0.000269999989541,-7.9999997979e-05
1591865232187566889,1025,1591865232134783983,,0.000699999975041,-0.00054999999702,-0.000369999994291,-0.000180000002729
